"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"1165871","40.1171","40.1171.A.1 ",40,40,1171,"A","1 ",10,9,9,376,6,NA,23,217,217,7.2,3,2,NA,316,1,"9",""
"1165872","40.1171","40.1171.A.1 ",40,40,1171,"A","1 ",11,0,8,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1165873","40.1171","40.1171.A.1 ",40,40,1171,"A","1 ",12,10,0,384,8.9,NA,26,196,194,7.2,3,2,NA,316,1,"9",""
"1166114","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",1,1,1,22,12.6,NA,26,299,307,9.3,2,2,NA,100,NA,"",""
"1166115","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",2,2,2,41,10.8,NA,26,329,326,9.3,3,2,NA,400,1,"8",""
"1166116","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",3,3,3,53,14.7,NA,23,327,333,10,2,2,NA,100,NA,"",""
"1166117","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",4,4,4,88,8.6,NA,26,258,256,7.7,3,2,41,312,1,"9",""
"1166118","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",5,5,5,107,14.1,NA,26,272,277,7.6,3,2,NA,400,1,"7",""
"1166119","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",6,6,6,137,2,NA,26,289,299,7.9,2,2,NA,100,NA,"",""
"1166120","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",7,7,7,148,9.3,NA,26,220,226,7.7,3,2,NA,312,1,"9",""
"1166121","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",8,8,8,199,8.3,NA,23,253,256,7.6,2,2,NA,100,NA,"",""
"1166122","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",9,0,9,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1166123","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",10,9,0,204,14.4,NA,26,237,234,8.1,2,2,NA,100,NA,"",""
"1166124","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",11,10,10,223,8.6,NA,26,245,231,6.3,3,3,NA,200,1,"9",""
"1166125","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",12,11,11,275,7,NA,23,394,365,9.5,2,2,NA,100,NA,"",""
"1166126","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",13,12,12,287,2.9,NA,26,223,222,9.3,3,2,NA,312,1,"9",""
"1166127","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",14,13,0,322,13.8,NA,26,253,250,8,3,2,NA,400,1,"8",""
"1166128","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",15,14,13,334,5.9,NA,26,281,282,10.1,3,2,NA,312,1,"9",""
"1166129","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",16,15,0,368,14,NA,23,300,315,9.8,2,2,41,100,NA,"",""
"1166130","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",17,0,14,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1166131","40.1187","40.1187.A.1 ",40,40,1187,"A","1 ",18,16,15,395,10.1,NA,26,324,322,8,3,2,NA,312,1,"9",""
"1166603","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",1,1,1,50,9.6,NA,23,429,417,9.6,2,2,NA,100,NA,"",""
"1166604","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",2,0,2,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1166605","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",3,2,0,100,21.3,NA,23,425,431,9.2,2,2,NA,100,NA,"",""
"1166606","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",4,3,3,145,14.7,NA,26,426,490,10.6,3,2,255,400,1,"8",""
"1166607","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",5,4,4,149,3.4,NA,23,431,428,8.2,3,2,NA,400,1,"8",""
"1166608","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",6,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1166609","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",7,5,0,250,19.5,NA,23,421,429,9.9,2,2,NA,100,NA,"",""
"1166610","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",8,6,6,300,13.4,NA,26,346,351,12.2,4,2,NA,312,2,"9",""
"1166611","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",9,7,7,320,21.5,NA,23,466,441,10.1,2,2,NA,100,NA,"",""
"1166612","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",10,8,8,342,13,NA,23,445,470,10.2,2,2,NA,100,NA,"",""
"1166613","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",11,0,9,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1166614","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",12,9,10,356,14,NA,26,320,319,12.5,3,2,NA,312,1,"9",""
"1166615","40.1212","40.1212.A.1 ",40,40,1212,"A","1 ",13,10,11,390,14.3,NA,23,335,333,9.3,2,2,NA,100,NA,"",""
"1166864","40.1228","40.1228.A.3E",40,40,1228,"A","3E",1,1,0,37,9.5,NA,23,133,140,6.1,3,3,NA,316,1,"9",""
"1166865","40.1228","40.1228.A.3E",40,40,1228,"A","3E",2,2,0,40,13.6,NA,26,320,323,10.9,2,2,NA,100,NA,"",""
"1166866","40.1228","40.1228.A.3E",40,40,1228,"A","3E",3,3,0,48,6.7,NA,26,352,363,11.3,3,2,NA,312,2,"9",""
"1166867","40.1228","40.1228.A.3E",40,40,1228,"A","3E",4,4,0,69,11.3,NA,26,262,256,9.8,2,2,NA,100,NA,"",""
"1166868","40.1228","40.1228.A.3E",40,40,1228,"A","3E",5,5,0,84,14.7,NA,26,240,244,8,2,2,NA,100,NA,"",""
"1166869","40.1228","40.1228.A.3E",40,40,1228,"A","3E",6,6,0,110,8,NA,23,234,248,7,2,2,NA,100,NA,"",""
"1166870","40.1228","40.1228.A.3E",40,40,1228,"A","3E",7,7,0,158,5.4,NA,23,270,271,7.7,2,2,NA,100,NA,"",""
"1166871","40.1228","40.1228.A.3E",40,40,1228,"A","3E",8,8,0,213,3.1,NA,26,241,237,8.3,2,2,NA,100,NA,"",""
"1166872","40.1228","40.1228.A.3E",40,40,1228,"A","3E",9,9,0,246,9.6,NA,23,169,159,5.5,2,3,NA,100,NA,"",""
"1166873","40.1228","40.1228.A.3E",40,40,1228,"A","3E",10,10,0,286,8.1,NA,23,198,198,7.1,2,3,NA,100,NA,"",""
"1166874","40.1228","40.1228.A.3E",40,40,1228,"A","3E",11,11,0,314,6.3,NA,23,221,225,7.7,2,4,NA,100,NA,"",""
"1166875","40.1228","40.1228.A.3E",40,40,1228,"A","3E",12,12,0,364,8.2,NA,23,171,168,6.1,3,3,NA,311,1,"2",""
"1167739","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",1,1,1,12,8.7,NA,23,323,339,9.2,2,2,41,100,NA,"",""
"1167740","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",2,2,2,18,11.2,NA,23,289,295,8.9,3,2,NA,316,1,"9",""
"1167741","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",3,3,3,29,13.1,NA,23,334,323,9.1,2,2,NA,100,NA,"",""
"1167742","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",4,0,4,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167743","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",5,4,5,84,9.4,NA,23,298,297,9.8,2,2,41,100,NA,"",""
"1167744","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",6,5,6,90,1.6,NA,26,230,228,9.9,2,2,NA,100,NA,"",""
"1167745","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",7,0,7,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167746","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",8,6,8,122,10.4,NA,26,280,274,9.5,3,2,NA,312,1,"9",""
"1167747","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",9,7,9,123,21.1,NA,23,554,556,15.5,2,2,NA,100,NA,"",""
"1167748","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",10,0,10,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167749","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",11,8,11,141,5.4,NA,26,182,182,9.5,3,2,NA,312,2,"9",""
"1167750","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",12,9,0,144,7.6,NA,45,129,124,5.8,2,5,NA,100,NA,"",""
"1167751","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",13,10,0,158,9.8,NA,45,153,152,6.5,2,4,NA,100,NA,"",""
"1167752","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",14,11,0,159,8.8,NA,45,129,137,5.2,2,5,NA,100,NA,"",""
"1167753","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",15,12,12,165,4.4,NA,26,347,317,10.1,3,2,NA,311,1,"2",""
"1167754","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",16,888,13,178,12.5,NA,26,246,258,NA,6,NA,NA,200,3,"9",""
"1167755","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",17,888,14,185,13.5,NA,26,261,275,NA,6,NA,NA,200,3,"9",""
"1167756","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",18,0,15,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167757","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",19,13,16,223,2.7,NA,26,247,236,10.5,3,2,NA,311,1,"7",""
"1167758","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",20,0,17,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167759","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",21,14,18,252,4.7,NA,26,263,255,10.9,3,2,NA,312,1,"9",""
"1167760","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",22,0,19,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167761","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",23,0,20,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167762","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",24,0,21,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167763","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",25,15,22,286,9.6,NA,23,332,325,10.7,2,2,NA,100,NA,"",""
"1167764","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",26,16,23,290,7.3,NA,26,188,190,10.3,3,2,NA,316,1,"9",""
"1167765","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",27,17,24,291,5.4,NA,26,267,282,11,3,2,NA,311,1,"2",""
"1167766","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",28,18,25,296,3.1,NA,26,226,229,9.9,4,2,NA,311,1,"2",""
"1167767","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",29,19,26,305,11.2,NA,26,227,226,8.5,5,2,NA,316,3,"9",""
"1167768","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",30,20,27,306,11.1,NA,26,286,264,11.4,2,2,NA,100,NA,"",""
"1167769","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",31,21,28,312,13.4,NA,26,278,294,8.8,4,2,NA,400,2,"8",""
"1167770","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",32,0,29,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167771","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",33,22,30,343,13.2,NA,23,287,284,8.1,2,4,NA,100,NA,"",""
"1167772","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",34,0,31,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167773","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",35,23,32,375,8.4,NA,26,249,247,10.5,4,2,NA,312,2,"9",""
"1167774","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",36,0,33,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1167775","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",37,24,34,383,14.2,NA,26,249,259,11.2,4,2,NA,312,2,"9",""
"1167776","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",38,25,35,389,11.9,NA,26,263,251,12,3,2,NA,312,2,"9",""
"1167777","40.1292","40.1292.A.1 ",40,40,1292,"A","1 ",39,26,36,398,12.3,NA,26,279,274,9.8,4,2,NA,312,2,"9",""
"1170223","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",1,1,1,20,15.2,NA,23,441,439,12,2,2,NA,100,NA,"",""
"1170224","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",2,2,0,47,20.2,NA,23,427,465,12,2,4,NA,100,NA,"",""
"1170225","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",3,3,0,120,23.4,NA,23,457,425,11,2,4,NA,100,NA,"",""
"1170226","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",4,4,2,142,11.7,NA,26,495,463,12,3,2,258,322,2,"4",""
"1170227","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",5,5,0,248,18.2,NA,23,424,479,10,2,4,NA,100,NA,"",""
"1170228","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",6,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170229","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",7,6,4,248,4.4,NA,26,390,376,12,2,2,NA,100,NA,"",""
"1170230","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",8,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170231","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",9,7,6,277,5.1,NA,26,300,303,14,2,2,NA,100,NA,"",""
"1170232","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",10,8,0,292,23.2,NA,23,460,450,13,2,2,NA,100,NA,"",""
"1170233","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",11,9,7,302,23.3,NA,23,490,500,14.5,2,2,NA,100,NA,"",""
"1170234","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",12,0,8,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170235","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",13,10,9,320,7.4,NA,23,457,459,13.5,2,2,NA,100,NA,"",""
"1170236","40.1441","40.1441.A.1 ",40,40,1441,"A","1 ",14,11,10,343,10.9,NA,23,391,358,13,2,2,NA,100,NA,"",""
"1170922","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",1,1,0,11,14.4,NA,26,235,226,8,2,2,NA,100,NA,"",""
"1170923","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",2,2,1,22,8.9,NA,26,214,203,7,3,5,NA,311,1,"2",""
"1170924","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",3,3,2,51,13.8,NA,23,415,448,10,2,2,NA,100,NA,"",""
"1170925","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",4,4,3,76,9.5,NA,23,363,358,9,2,2,45,100,NA,"",""
"1170926","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",5,5,4,78,9,NA,23,241,250,9,2,2,42,100,NA,"",""
"1170927","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",6,6,5,114,2.9,NA,23,423,404,10,2,2,NA,100,NA,"",""
"1170928","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",7,7,6,182,10.8,NA,26,346,324,10.5,3,2,NA,311,2,"2",""
"1170929","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",8,8,7,226,15.8,NA,23,506,528,10.5,2,2,NA,100,NA,"",""
"1170930","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",9,9,8,230,10,NA,23,406,436,10,2,2,NA,100,NA,"",""
"1170931","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",10,10,9,238,12.3,NA,23,394,388,11,2,2,NA,100,NA,"",""
"1170932","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",11,11,10,310,9,NA,23,222,223,6.5,2,2,3030,100,NA,"",""
"1170933","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",12,12,11,315,3.6,NA,23,308,304,9,2,2,41,100,NA,"",""
"1170934","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",13,13,12,358,14.9,NA,23,343,345,9,2,2,41,100,NA,"",""
"1170935","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",14,14,13,377,9.3,NA,23,286,290,7.5,2,2,NA,100,NA,"",""
"1170936","40.1528","40.1528.A.1 ",40,40,1528,"A","1 ",15,15,14,382,3.9,NA,23,229,234,8,2,2,NA,100,NA,"",""
"1170972","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",1,1,0,10,8.1,NA,23,194,186,6.9,2,2,NA,100,NA,"",""
"1170973","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",2,2,0,20,22.2,NA,26,450,443,13.5,3,2,NA,312,1,"9",""
"1170974","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",3,3,0,49,10.1,NA,26,267,276,8.5,2,2,NA,100,NA,"",""
"1170975","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",4,4,0,92,3.6,NA,26,184,177,6.5,2,2,NA,100,NA,"",""
"1170976","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",5,0,1,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170977","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",6,5,2,145,19.8,NA,23,519,512,13.6,2,2,41,100,NA,"",""
"1170978","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",7,6,3,168,5,NA,23,482,461,12.5,2,2,41,100,NA,"",""
"1170979","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",8,7,4,181,20.9,NA,23,475,483,15,2,2,41,100,NA,"",""
"1170980","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",9,8,5,184,14.2,NA,23,436,443,12.5,2,2,NA,100,NA,"",""
"1170981","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",10,9,0,186,22.7,NA,23,435,452,13,2,2,NA,100,NA,"",""
"1170982","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",11,888,6,207,11.2,NA,23,306,295,NA,6,NA,NA,310,3,"9",""
"1170983","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",12,0,7,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170984","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",13,888,8,230,10,NA,23,500,529,NA,6,NA,NA,310,3,"9",""
"1170985","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",14,0,9,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"",""
"1170986","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",15,10,10,330,18.7,NA,23,600,616,15.5,2,2,41,100,NA,"",""
"1170987","40.1536","40.1536.A.1 ",40,40,1536,"A","1 ",16,11,11,332,22.7,NA,23,472,497,11.8,2,2,41,100,NA,"",""
"1171017","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",1,1,1,1,12.5,NA,26,293,285,10,4,2,NA,311,2,"2",""
"1171018","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",2,2,2,45,12.4,NA,26,346,334,10,3,2,41,311,1,"2",""
"1171019","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",3,3,3,86,13.3,NA,23,401,393,10,2,2,NA,100,NA,"",""
"1171020","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",4,4,4,109,12.7,NA,23,461,450,9,2,4,NA,100,NA,"",""
"1171021","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",5,5,0,134,11.4,NA,26,272,259,10,3,2,NA,311,1,"2",""
"1171022","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",6,6,5,138,9.8,NA,26,200,205,8.5,3,2,NA,311,1,"2",""
"1171023","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",7,7,6,179,9.1,NA,26,324,322,11,2,2,NA,100,NA,"",""
"1171024","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",8,8,7,183,14.6,NA,26,251,248,9.5,2,2,NA,100,NA,"",""
"1171025","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",9,9,8,186,10.3,NA,26,299,301,10,2,2,NA,100,NA,"",""
"1171026","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",10,10,9,197,12.8,NA,26,281,270,11,2,2,NA,100,NA,"",""
"1171027","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",11,11,10,208,13.8,NA,26,335,339,10,2,2,NA,100,NA,"",""
"1171028","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",12,12,11,264,18.8,NA,23,484,492,9,2,4,NA,100,NA,"",""
"1171029","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",13,13,12,276,1.9,NA,23,450,435,10,2,4,NA,100,NA,"",""
"1171030","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",14,14,13,291,5.3,NA,26,293,318,9,2,2,NA,100,NA,"",""
"1171031","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",15,15,0,292,13.4,NA,26,305,287,9.5,4,2,NA,311,2,"2",""
"1171032","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",16,16,0,315,13.5,NA,26,265,256,9,3,2,NA,311,1,"2",""
"1171033","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",17,17,14,324,7.3,NA,26,290,291,8.5,5,5,NA,311,3,"9",""
"1171034","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",18,18,15,338,6.7,NA,26,255,239,9.5,3,2,NA,311,1,"2",""
"1171035","40.1543","40.1543.A.1 ",40,40,1543,"A","1 ",19,19,16,383,11.1,NA,26,332,337,10,3,2,41,312,1,"9",""
"1301539","45.1349","45.1349.A.1",45,45,1349,"A","1",1,1,0,109,24.1,NA,23,447,436,10,2,2,41,100,NA,"",""
"1301540","45.1349","45.1349.A.1",45,45,1349,"A","1",2,2,1,113,7.8,NA,23,468,466,10.5,2,2,41,100,NA,"",""
"1301541","45.1349","45.1349.A.1",45,45,1349,"A","1",3,3,2,140,10.9,NA,23,374,382,11,2,2,41,100,NA,"",""
"1301542","45.1349","45.1349.A.1",45,45,1349,"A","1",4,4,3,161,21.6,NA,23,500,513,11.5,2,4,NA,100,NA,"",""
"1301543","45.1349","45.1349.A.1",45,45,1349,"A","1",5,5,4,161,13.5,NA,23,458,483,11,2,2,41,100,NA,"",""
"1301544","45.1349","45.1349.A.1",45,45,1349,"A","1",6,6,0,179,19.6,NA,23,440,442,11,2,2,NA,100,NA,"",""
"1301545","45.1349","45.1349.A.1",45,45,1349,"A","1",7,7,5,201,4.6,NA,23,428,447,11.5,2,4,NA,100,NA,"",""
"1301546","45.1349","45.1349.A.1",45,45,1349,"A","1",8,8,0,211,23.7,NA,23,443,469,10.5,2,2,41,100,NA,"",""
"1301547","45.1349","45.1349.A.1",45,45,1349,"A","1",9,9,6,241,13.5,NA,23,510,513,12,2,2,41,100,NA,"",""
"1301548","45.1349","45.1349.A.1",45,45,1349,"A","1",10,10,0,304,18.3,NA,23,458,448,11.5,2,2,42,100,NA,"",""
"1301549","45.1349","45.1349.A.1",45,45,1349,"A","1",11,11,0,306,17.8,NA,23,541,505,11,2,2,42,100,NA,"",""
"1301550","45.1349","45.1349.A.1",45,45,1349,"A","1",12,12,0,350,17.8,NA,26,451,463,10.5,4,2,NA,311,1,"8",""
"1301551","45.1349","45.1349.A.1",45,45,1349,"A","1",13,13,7,363,13.9,NA,26,410,407,11.5,2,2,NA,100,NA,"",""
"1301552","45.1349","45.1349.A.1",45,45,1349,"A","1",14,14,8,372,11.6,NA,23,347,384,12.5,2,2,41,100,NA,"",""
"1301553","45.1349","45.1349.A.1",45,45,1349,"A","1",15,15,9,384,13.2,NA,26,354,361,12.5,2,2,NA,100,NA,"",""
"1322652","47.243","47.243.A.1",47,47,243,"A","1",1,1,1,15,12.9,NA,23,357,362,11.7,2,2,41,100,NA,"","X"
"1322653","47.243","47.243.A.1",47,47,243,"A","1",2,2,2,51,9.6,NA,23,250,250,7.5,3,2,NA,200,2,"7","X"
"1322654","47.243","47.243.A.1",47,47,243,"A","1",3,3,3,63,13.6,NA,23,305,298,8.3,2,2,41,100,NA,"","X"
"1322655","47.243","47.243.A.1",47,47,243,"A","1",4,4,4,82,12.6,NA,26,272,264,11.2,2,2,NA,100,NA,"","X"
"1322656","47.243","47.243.A.1",47,47,243,"A","1",5,5,5,99,18.5,NA,23,496,474,12.3,2,2,NA,100,NA,"","X"
"1322657","47.243","47.243.A.1",47,47,243,"A","1",6,6,6,107,8.3,NA,23,500,486,10.4,2,2,41,100,NA,"","X"
"1322658","47.243","47.243.A.1",47,47,243,"A","1",7,7,0,110,14.2,NA,26,242,244,11.9,2,2,NA,100,NA,"","X"
"1322659","47.243","47.243.A.1",47,47,243,"A","1",8,8,7,144,13.1,NA,26,285,291,11.7,2,2,NA,100,NA,"","X"
"1322660","47.243","47.243.A.1",47,47,243,"A","1",9,9,8,158,10.9,NA,23,455,431,9.1,2,2,NA,100,NA,"","X"
"1322661","47.243","47.243.A.1",47,47,243,"A","1",10,10,9,166,6.3,NA,26,339,336,11.7,2,2,NA,100,NA,"","X"
"1322662","47.243","47.243.A.1",47,47,243,"A","1",11,11,10,222,6.2,NA,26,345,327,10.6,2,2,NA,100,NA,"","X"
"1322663","47.243","47.243.A.1",47,47,243,"A","1",12,12,0,226,14.3,NA,26,267,258,11,2,2,NA,100,NA,"","X"
"1322664","47.243","47.243.A.1",47,47,243,"A","1",13,13,11,233,11.2,NA,26,297,290,9.4,2,2,NA,100,NA,"","X"
"1322665","47.243","47.243.A.1",47,47,243,"A","1",14,14,12,271,2.2,NA,26,293,303,11.1,2,2,NA,100,NA,"","X"
"1322666","47.243","47.243.A.1",47,47,243,"A","1",15,15,13,273,19.7,NA,23,470,484,11.8,2,2,NA,100,NA,"","X"
"1322667","47.243","47.243.A.1",47,47,243,"A","1",16,16,0,302,15.2,NA,23,447,460,11.1,2,2,NA,100,NA,"","X"
"1322668","47.243","47.243.A.1",47,47,243,"A","1",17,17,14,304,8,NA,23,343,337,9.8,2,2,NA,100,NA,"","X"
"1322669","47.243","47.243.A.1",47,47,243,"A","1",18,18,0,313,24.4,NA,23,440,473,10.6,2,2,NA,100,NA,"","X"
"1322670","47.243","47.243.A.1",47,47,243,"A","1",19,19,0,347,18.7,NA,23,434,452,10.8,2,2,NA,100,NA,"","X"
"1322671","47.243","47.243.A.1",47,47,243,"A","1",20,20,15,357,14.8,NA,23,395,381,11.3,2,2,NA,100,NA,"","X"
"1322672","47.243","47.243.A.1",47,47,243,"A","1",21,21,16,384,3.4,NA,26,271,275,11,2,2,NA,100,NA,"","X"
"1322673","47.243","47.243.A.1",47,47,243,"A","1",22,22,17,395,14.2,NA,23,457,447,11.4,2,2,NA,100,NA,"","X"
"1322674","47.243","47.243.A.1",47,47,243,"A","1",23,23,18,399,8.5,NA,23,333,339,9.4,2,2,NA,100,NA,"","X"
