"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"422552","16.2715","16.2715.A.3C",16,16,2715,"A","3C",4,3,4,93,12,NA,24,284,337,13.5,3,2,NA,NA,NA,"","C"
"422553","16.2715","16.2715.A.3C",16,16,2715,"A","3C",5,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422554","16.2715","16.2715.A.3C",16,16,2715,"A","3C",6,4,6,100,2.8,NA,26,347,382,14,3,2,NA,NA,NA,"","C"
"422555","16.2715","16.2715.A.3C",16,16,2715,"A","3C",7,5,7,112,15.1,NA,26,305,302,13,3,2,NA,NA,NA,"","C"
"422556","16.2715","16.2715.A.3C",16,16,2715,"A","3C",8,0,8,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422557","16.2715","16.2715.A.3C",16,16,2715,"A","3C",9,0,9,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422558","16.2715","16.2715.A.3C",16,16,2715,"A","3C",10,6,10,137,6.1,NA,26,294,277,14,3,2,NA,NA,NA,"","C"
"422559","16.2715","16.2715.A.3C",16,16,2715,"A","3C",11,0,11,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422560","16.2715","16.2715.A.3C",16,16,2715,"A","3C",12,7,0,145,13.6,NA,26,225,225,12,3,2,NA,NA,NA,"","C"
"422561","16.2715","16.2715.A.3C",16,16,2715,"A","3C",13,0,12,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422562","16.2715","16.2715.A.3C",16,16,2715,"A","3C",14,0,13,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422563","16.2715","16.2715.A.3C",16,16,2715,"A","3C",15,8,14,176,13.4,NA,26,268,254,14.5,3,2,NA,NA,NA,"","C"
"422564","16.2715","16.2715.A.3C",16,16,2715,"A","3C",16,888,15,187,7.8,NA,26,179,170,0,6,NA,NA,NA,NA,"","C"
"422565","16.2715","16.2715.A.3C",16,16,2715,"A","3C",17,9,16,194,3.6,NA,24,134,131,10.5,3,2,NA,NA,NA,"","C"
"422566","16.2715","16.2715.A.3C",16,16,2715,"A","3C",18,10,17,196,5.9,NA,24,262,245,12.5,3,2,NA,NA,NA,"","C"
"422567","16.2715","16.2715.A.3C",16,16,2715,"A","3C",19,11,18,203,12.6,NA,24,271,277,14.5,3,2,NA,NA,NA,"","C"
"422568","16.2715","16.2715.A.3C",16,16,2715,"A","3C",20,0,19,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422569","16.2715","16.2715.A.3C",16,16,2715,"A","3C",21,12,20,216,2.5,NA,24,102,120,9.5,3,2,NA,NA,NA,"","C"
"422570","16.2715","16.2715.A.3C",16,16,2715,"A","3C",22,0,21,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422571","16.2715","16.2715.A.3C",16,16,2715,"A","3C",23,888,22,236,8.6,NA,26,181,176,0,6,NA,NA,NA,NA,"","C"
"422572","16.2715","16.2715.A.3C",16,16,2715,"A","3C",24,13,23,257,5,NA,24,106,99,7.5,3,3,NA,NA,NA,"","C"
"422573","16.2715","16.2715.A.3C",16,16,2715,"A","3C",25,14,24,265,15.1,NA,24,290,324,13.5,3,2,NA,NA,NA,"","C"
"422574","16.2715","16.2715.A.3C",16,16,2715,"A","3C",26,15,25,293,8.7,NA,26,240,278,13,3,2,NA,NA,NA,"","C"
"422575","16.2715","16.2715.A.3C",16,16,2715,"A","3C",27,0,26,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","C"
"422576","16.2715","16.2715.A.3C",16,16,2715,"A","3C",28,16,27,328,7.5,NA,26,314,285,13,3,2,NA,NA,NA,"","C"
"422577","16.2715","16.2715.A.3C",16,16,2715,"A","3C",29,17,0,330,6.2,NA,24,137,121,7.5,3,5,NA,NA,NA,"","C"
"422578","16.2715","16.2715.A.3C",16,16,2715,"A","3C",30,18,28,336,5.6,NA,26,259,243,13,3,2,NA,NA,NA,"","C"
"422579","16.2715","16.2715.A.3C",16,16,2715,"A","3C",31,19,29,361,9,NA,26,220,220,12,3,2,NA,NA,NA,"","C"
"422580","16.2715","16.2715.A.3C",16,16,2715,"A","3C",32,20,30,373,7,NA,26,350,346,16,3,2,2501,NA,NA,"","C"
"422581","16.2715","16.2715.A.3C",16,16,2715,"A","3C",33,21,31,375,8.7,NA,26,193,186,10,3,2,NA,NA,NA,"","C"
"422582","16.2715","16.2715.A.3C",16,16,2715,"A","3C",34,22,32,387,4.5,NA,24,225,230,12,3,2,NA,NA,NA,"","C"
"422583","16.2715","16.2715.A.3C",16,16,2715,"A","3C",35,23,33,387,3.8,NA,26,280,260,14,3,2,NA,NA,NA,"","C"
"423178","16.2842","16.2842.A.4",16,16,2842,"A","4",1,1,0,2,3.4,NA,24,147,150,5,2,5,NA,100,NA,"","E"
"423179","16.2842","16.2842.A.4",16,16,2842,"A","4",2,2,0,10,14.5,NA,26,277,283,11,2,2,NA,100,NA,"","E"
"423180","16.2842","16.2842.A.4",16,16,2842,"A","4",3,3,0,62,7.5,NA,26,139,142,7.5,2,5,NA,100,NA,"","E"
"423181","16.2842","16.2842.A.4",16,16,2842,"A","4",4,4,0,65,6,NA,24,194,190,7.5,2,5,NA,100,NA,"","E"
"423182","16.2842","16.2842.A.4",16,16,2842,"A","4",5,5,0,67,3.1,NA,26,132,124,6.5,2,3,NA,100,NA,"","E"
"423183","16.2842","16.2842.A.4",16,16,2842,"A","4",6,6,0,74,13.7,NA,24,274,247,9,2,2,NA,100,NA,"","E"
"423184","16.2842","16.2842.A.4",16,16,2842,"A","4",7,7,0,124,14.2,NA,26,258,248,9.5,2,2,NA,100,NA,"","E"
"423185","16.2842","16.2842.A.4",16,16,2842,"A","4",8,8,0,131,4.8,NA,26,201,192,7,2,2,NA,100,NA,"","E"
"423186","16.2842","16.2842.A.4",16,16,2842,"A","4",9,9,0,168,11,NA,24,225,228,10,2,2,NA,100,NA,"","E"
"423187","16.2842","16.2842.A.4",16,16,2842,"A","4",10,10,0,170,14.1,NA,26,248,263,7.5,2,5,NA,100,NA,"","E"
"423188","16.2842","16.2842.A.4",16,16,2842,"A","4",11,11,0,189,4.2,NA,24,206,204,7.5,2,2,NA,100,NA,"","E"
"423189","16.2842","16.2842.A.4",16,16,2842,"A","4",12,12,0,308,9.7,NA,24,241,214,9.5,2,2,NA,100,NA,"","E"
"423190","16.2842","16.2842.A.4",16,16,2842,"A","4",13,13,0,344,9.7,NA,26,184,184,9,2,2,NA,100,NA,"","E"
"423191","16.2842","16.2842.A.4",16,16,2842,"A","4",14,14,0,379,7.9,NA,24,218,232,8.5,2,2,NA,100,NA,"","E"
"423192","16.2842","16.2842.A.4",16,16,2842,"A","4",15,15,0,387,14.8,NA,26,239,238,10.5,2,2,NA,100,NA,"","E"
"423273","16.2856","16.2856.A.1",16,16,2856,"A","1",1,1,1,28,3.5,NA,26,90,87,5.5,3,5,NA,316,1,"9","X"
"423274","16.2856","16.2856.A.1",16,16,2856,"A","1",2,2,2,31,9.1,NA,24,174,167,9,2,2,NA,100,NA,"","X"
"423275","16.2856","16.2856.A.1",16,16,2856,"A","1",3,3,3,45,8.8,NA,26,143,144,9,2,2,NA,100,NA,"","X"
"423276","16.2856","16.2856.A.1",16,16,2856,"A","1",4,4,4,57,6.6,NA,24,195,188,10.5,2,2,NA,100,NA,"","X"
"423277","16.2856","16.2856.A.1",16,16,2856,"A","1",5,5,5,62,9.5,NA,26,188,185,10.5,2,2,NA,100,NA,"","X"
"423278","16.2856","16.2856.A.1",16,16,2856,"A","1",6,6,6,63,6.6,NA,24,221,231,10.5,2,2,NA,100,NA,"","X"
"423279","16.2856","16.2856.A.1",16,16,2856,"A","1",7,0,7,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"423280","16.2856","16.2856.A.1",16,16,2856,"A","1",8,7,8,77,5.4,NA,23,180,168,8,2,2,NA,100,NA,"","X"
"423281","16.2856","16.2856.A.1",16,16,2856,"A","1",9,8,9,86,7.5,NA,26,140,137,6.5,2,3,NA,100,NA,"","X"
"423282","16.2856","16.2856.A.1",16,16,2856,"A","1",10,9,10,87,3.4,NA,26,93,97,5,2,3,NA,100,NA,"","X"
"423283","16.2856","16.2856.A.1",16,16,2856,"A","1",11,10,11,100,5.2,NA,26,174,162,8,2,2,NA,100,NA,"","X"
"423284","16.2856","16.2856.A.1",16,16,2856,"A","1",12,0,12,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"423285","16.2856","16.2856.A.1",16,16,2856,"A","1",13,0,13,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"423286","16.2856","16.2856.A.1",16,16,2856,"A","1",14,11,0,221,4.5,NA,24,104,108,6,2,3,NA,100,NA,"","X"
"423287","16.2856","16.2856.A.1",16,16,2856,"A","1",15,12,0,224,4.9,NA,26,107,101,4.5,2,3,NA,100,NA,"","X"
"423288","16.2856","16.2856.A.1",16,16,2856,"A","1",16,13,0,252,10.5,NA,23,228,224,8.5,2,2,42,100,NA,"","X"
"423289","16.2856","16.2856.A.1",16,16,2856,"A","1",17,14,14,255,4.3,NA,26,196,188,8.5,2,2,NA,100,NA,"","X"
"423290","16.2856","16.2856.A.1",16,16,2856,"A","1",18,15,15,263,7,NA,26,156,148,7.5,2,2,NA,100,NA,"","X"
"423291","16.2856","16.2856.A.1",16,16,2856,"A","1",19,16,16,294,5.6,NA,26,199,196,8.5,2,2,NA,100,NA,"","X"
"423292","16.2856","16.2856.A.1",16,16,2856,"A","1",20,17,17,303,4.3,NA,26,109,102,5.5,2,3,NA,100,NA,"","X"
"423293","16.2856","16.2856.A.1",16,16,2856,"A","1",21,18,18,323,3.9,NA,26,191,185,8.5,2,2,NA,100,NA,"","X"
"423294","16.2856","16.2856.A.1",16,16,2856,"A","1",22,19,19,349,6.4,NA,24,213,217,9,2,2,NA,100,NA,"","X"
"423295","16.2856","16.2856.A.1",16,16,2856,"A","1",23,20,20,351,8.8,NA,26,174,184,8,2,2,NA,100,NA,"","X"
"423296","16.2856","16.2856.A.1",16,16,2856,"A","1",24,21,21,365,9.1,NA,26,188,189,7.5,2,2,NA,100,NA,"","X"
"423297","16.2856","16.2856.A.1",16,16,2856,"A","1",25,22,0,394,3.8,NA,24,77,78,6.5,2,3,NA,100,NA,"","X"
"423594","16.2962","16.2962.A.1",16,16,2962,"A","1",1,1,1,5,8.2,NA,24,164,169,7,3,2,NA,311,1,"2","X"
"423595","16.2962","16.2962.A.1",16,16,2962,"A","1",2,2,0,12,14.4,NA,24,303,315,12.5,2,2,41,100,NA,"","X"
"423596","16.2962","16.2962.A.1",16,16,2962,"A","1",3,3,2,51,6.3,NA,24,345,343,11.5,2,2,NA,100,NA,"","X"
"423597","16.2962","16.2962.A.1",16,16,2962,"A","1",4,4,3,121,13.8,NA,26,300,310,11,2,2,NA,100,NA,"","X"
"423598","16.2962","16.2962.A.1",16,16,2962,"A","1",5,5,4,125,14.2,NA,26,341,340,10.5,2,2,NA,100,NA,"","X"
"423599","16.2962","16.2962.A.1",16,16,2962,"A","1",6,6,0,176,8.9,NA,26,152,151,7,2,2,NA,100,NA,"","X"
"423600","16.2962","16.2962.A.1",16,16,2962,"A","1",7,7,5,194,9.7,NA,26,285,285,10,2,2,NA,100,NA,"","X"
"423601","16.2962","16.2962.A.1",16,16,2962,"A","1",8,8,6,207,10.7,NA,26,316,333,9.5,2,2,NA,100,NA,"","X"
"423602","16.2962","16.2962.A.1",16,16,2962,"A","1",9,9,7,208,11.4,NA,26,274,278,8.5,2,2,NA,100,NA,"","X"
"423603","16.2962","16.2962.A.1",16,16,2962,"A","1",10,10,8,210,7.4,NA,24,161,165,7,2,2,NA,100,NA,"","X"
"423604","16.2962","16.2962.A.1",16,16,2962,"A","1",11,11,9,250,5.1,NA,24,251,268,11.5,2,2,NA,100,NA,"","X"
"423605","16.2962","16.2962.A.1",16,16,2962,"A","1",12,12,10,252,12.1,NA,24,310,315,14,2,2,NA,100,NA,"","X"
"423606","16.2962","16.2962.A.1",16,16,2962,"A","1",13,13,0,306,10.9,NA,24,239,226,11.5,2,2,NA,100,NA,"","X"
"423607","16.2962","16.2962.A.1",16,16,2962,"A","1",14,14,0,341,1.7,NA,24,138,142,8,2,2,NA,100,NA,"","X"
"454677","17.1151","17.1151.A.1",17,17,1151,"A","1",1,1,1,6,4,NA,24,172,180,9.5,2,2,NA,100,NA,"","X"
"454678","17.1151","17.1151.A.1",17,17,1151,"A","1",2,2,0,11,10.4,NA,24,153,153,9.5,2,2,NA,100,NA,"","X"
"454679","17.1151","17.1151.A.1",17,17,1151,"A","1",3,3,0,25,11.4,NA,26,263,261,11.5,2,2,NA,100,NA,"","X"
"454680","17.1151","17.1151.A.1",17,17,1151,"A","1",4,4,2,50,6.7,NA,26,179,188,9,2,2,NA,100,NA,"","X"
"454681","17.1151","17.1151.A.1",17,17,1151,"A","1",5,5,3,59,2.9,NA,24,194,230,11.5,2,2,NA,100,NA,"","X"
"454682","17.1151","17.1151.A.1",17,17,1151,"A","1",6,6,0,61,7.6,NA,26,130,132,9,2,2,NA,100,NA,"","X"
"454683","17.1151","17.1151.A.1",17,17,1151,"A","1",7,7,0,64,9.8,NA,26,166,174,10,2,2,NA,100,NA,"","X"
"454684","17.1151","17.1151.A.1",17,17,1151,"A","1",8,8,0,77,11.9,NA,24,249,268,12.5,2,2,NA,100,NA,"","X"
"454685","17.1151","17.1151.A.1",17,17,1151,"A","1",9,9,4,95,4.1,NA,24,228,249,13,2,2,NA,100,NA,"","X"
"454686","17.1151","17.1151.A.1",17,17,1151,"A","1",10,10,5,96,9.3,NA,24,290,325,14,2,2,NA,100,NA,"","X"
"454687","17.1151","17.1151.A.1",17,17,1151,"A","1",11,11,6,116,1.7,NA,24,245,240,13,2,2,NA,100,NA,"","X"
"454688","17.1151","17.1151.A.1",17,17,1151,"A","1",12,12,7,119,4.9,NA,26,199,203,10.5,2,2,NA,100,NA,"","X"
"454689","17.1151","17.1151.A.1",17,17,1151,"A","1",13,13,8,144,3.5,NA,26,146,133,7.5,3,2,NA,316,1,"9","X"
"454690","17.1151","17.1151.A.1",17,17,1151,"A","1",14,14,9,148,9.2,NA,24,238,220,13,2,2,NA,100,NA,"","X"
"454691","17.1151","17.1151.A.1",17,17,1151,"A","1",15,15,10,166,8.8,NA,24,249,237,13,2,2,NA,100,NA,"","X"
"454692","17.1151","17.1151.A.1",17,17,1151,"A","1",16,16,0,170,13.4,NA,24,239,220,14,2,2,NA,100,NA,"","X"
"454693","17.1151","17.1151.A.1",17,17,1151,"A","1",17,17,11,183,9.3,NA,24,245,221,14,2,2,NA,100,NA,"","X"
"454694","17.1151","17.1151.A.1",17,17,1151,"A","1",18,888,12,197,9.2,NA,24,225,225,0,6,NA,NA,200,3,"9","X"
"454695","17.1151","17.1151.A.1",17,17,1151,"A","1",19,18,13,209,10,NA,24,182,175,11,2,2,NA,100,NA,"","X"
"454696","17.1151","17.1151.A.1",17,17,1151,"A","1",20,19,14,232,6.4,NA,24,262,263,13.5,2,2,NA,100,NA,"","X"
"454697","17.1151","17.1151.A.1",17,17,1151,"A","1",21,20,0,245,9.2,NA,24,145,145,11.5,2,2,NA,100,NA,"","X"
"454698","17.1151","17.1151.A.1",17,17,1151,"A","1",22,21,0,264,10.1,NA,24,130,129,11.5,2,2,NA,100,NA,"","X"
"454699","17.1151","17.1151.A.1",17,17,1151,"A","1",23,22,15,265,5.5,NA,24,263,274,15,2,2,NA,100,NA,"","X"
"454700","17.1151","17.1151.A.1",17,17,1151,"A","1",24,23,16,278,2,NA,24,107,110,8.5,3,5,NA,316,1,"9","X"
"454701","17.1151","17.1151.A.1",17,17,1151,"A","1",25,24,0,284,10.6,NA,24,263,271,14,2,2,NA,100,NA,"","X"
"454702","17.1151","17.1151.A.1",17,17,1151,"A","1",26,25,17,306,9.7,NA,26,245,240,13.5,2,2,NA,100,NA,"","X"
"454703","17.1151","17.1151.A.1",17,17,1151,"A","1",27,26,18,307,6.5,NA,24,232,234,12.5,2,2,NA,100,NA,"","X"
"454704","17.1151","17.1151.A.1",17,17,1151,"A","1",28,27,19,333,6.7,NA,24,163,161,10,2,2,NA,100,NA,"","X"
"454705","17.1151","17.1151.A.1",17,17,1151,"A","1",29,28,0,353,8.4,NA,26,169,174,8.5,2,2,NA,100,NA,"","X"
"454706","17.1151","17.1151.A.1",17,17,1151,"A","1",30,29,20,360,15.4,NA,26,311,275,11.5,2,2,NA,100,NA,"","X"
"454707","17.1151","17.1151.A.1",17,17,1151,"A","1",31,30,0,361,5.5,NA,24,179,169,11.5,2,2,NA,100,NA,"","X"
"454708","17.1151","17.1151.A.1",17,17,1151,"A","1",32,31,21,368,3.2,NA,26,184,192,9,2,2,NA,100,NA,"","X"
"454709","17.1151","17.1151.A.1",17,17,1151,"A","1",33,32,0,388,13,NA,26,277,261,12.5,2,2,NA,100,NA,"","X"
"490586","17.2675","17.2675.A.1",17,17,2675,"A","1",1,1,1,8,1,NA,24,222,207,13,2,2,NA,100,NA,"","X"
"490587","17.2675","17.2675.A.1",17,17,2675,"A","1",2,2,0,16,3.3,NA,68,91,75,4.8,2,5,NA,100,NA,"","X"
"490588","17.2675","17.2675.A.1",17,17,2675,"A","1",3,0,2,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"490589","17.2675","17.2675.A.1",17,17,2675,"A","1",4,3,0,39,3,NA,68,86,84,7.5,2,3,NA,100,NA,"","X"
"490590","17.2675","17.2675.A.1",17,17,2675,"A","1",5,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"490591","17.2675","17.2675.A.1",17,17,2675,"A","1",6,4,4,67,2.2,NA,46,155,142,8.5,2,2,1000,100,NA,"","X"
"490592","17.2675","17.2675.A.1",17,17,2675,"A","1",7,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"490593","17.2675","17.2675.A.1",17,17,2675,"A","1",8,5,6,81,2.1,NA,46,144,130,7,2,5,1000,100,NA,"","X"
"490594","17.2675","17.2675.A.1",17,17,2675,"A","1",9,6,7,85,3.1,NA,46,90,88,5,2,5,1000,100,NA,"","X"
"490595","17.2675","17.2675.A.1",17,17,2675,"A","1",10,7,0,95,7.4,NA,26,138,142,10.5,2,2,NA,100,NA,"","X"
"490596","17.2675","17.2675.A.1",17,17,2675,"A","1",11,8,0,95,6.5,NA,26,195,204,10.5,2,2,NA,100,NA,"","X"
"490597","17.2675","17.2675.A.1",17,17,2675,"A","1",12,9,8,99,9.3,NA,24,236,240,10,2,2,NA,100,NA,"","X"
"490598","17.2675","17.2675.A.1",17,17,2675,"A","1",13,10,9,100,2.4,NA,46,146,155,6.7,2,4,1000,100,NA,"","X"
"490599","17.2675","17.2675.A.1",17,17,2675,"A","1",14,11,0,101,1.1,NA,68,76,81,6.5,2,3,NA,100,NA,"","X"
"490600","17.2675","17.2675.A.1",17,17,2675,"A","1",15,12,0,105,4.7,NA,243,87,101,7.5,2,3,NA,100,NA,"","X"
"490601","17.2675","17.2675.A.1",17,17,2675,"A","1",16,13,10,120,2.1,NA,24,240,246,12,2,2,NA,100,NA,"","X"
"490602","17.2675","17.2675.A.1",17,17,2675,"A","1",17,14,11,147,4,NA,45,91,107,8.5,2,3,49,100,NA,"","X"
"490603","17.2675","17.2675.A.1",17,17,2675,"A","1",18,15,999,149,4.5,NA,45,115,117,7.8,2,2,49,100,NA,"","X"
"490604","17.2675","17.2675.A.1",17,17,2675,"A","1",19,16,999,170,3.6,NA,243,136,115,8,2,2,NA,100,NA,"","X"
"490605","17.2675","17.2675.A.1",17,17,2675,"A","1",20,17,12,235,14.3,NA,26,348,342,11,2,2,NA,100,NA,"","X"
"490606","17.2675","17.2675.A.1",17,17,2675,"A","1",21,18,13,238,8.7,NA,255,154,157,8.2,2,2,NA,100,NA,"","X"
"490607","17.2675","17.2675.A.1",17,17,2675,"A","1",22,19,14,303,7.6,NA,26,222,230,9.6,2,2,NA,100,NA,"","X"
"490608","17.2675","17.2675.A.1",17,17,2675,"A","1",23,20,15,304,14.9,NA,26,297,303,10,2,2,NA,100,NA,"","X"
"490609","17.2675","17.2675.A.1",17,17,2675,"A","1",24,21,16,365,4.7,NA,243,154,153,9,2,4,NA,100,NA,"","X"
"490610","17.2675","17.2675.A.1",17,17,2675,"A","1",25,0,17,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"494904","17.2890","17.2890.A.1",17,17,2890,"A","1",1,1,0,15,23.2,NA,24,474,478,15,3,2,NA,311,1,"2","X"
"494905","17.2890","17.2890.A.1",17,17,2890,"A","1",2,2,1,20,13.3,NA,24,472,425,17,3,2,NA,311,1,"2","X"
"494906","17.2890","17.2890.A.1",17,17,2890,"A","1",3,3,2,31,12.2,NA,24,413,418,17,3,2,NA,311,1,"2","X"
"494907","17.2890","17.2890.A.1",17,17,2890,"A","1",4,4,0,46,10.8,NA,24,238,240,14.5,4,2,NA,316,2,"8","X"
"494908","17.2890","17.2890.A.1",17,17,2890,"A","1",5,5,0,60,14.5,NA,24,250,245,11.5,4,2,NA,313,3,"9","X"
"494909","17.2890","17.2890.A.1",17,17,2890,"A","1",6,6,0,65,11.3,NA,24,270,274,13.5,3,2,NA,316,1,"3","X"
"494910","17.2890","17.2890.A.1",17,17,2890,"A","1",7,7,0,67,12.4,NA,24,269,258,12,3,2,NA,316,2,"8","X"
"494911","17.2890","17.2890.A.1",17,17,2890,"A","1",8,8,0,78,8.2,NA,24,156,147,7,4,5,NA,316,3,"9","X"
"494912","17.2890","17.2890.A.1",17,17,2890,"A","1",9,9,3,89,11.8,NA,24,297,277,15,3,2,NA,316,1,"8","X"
"494913","17.2890","17.2890.A.1",17,17,2890,"A","1",10,10,4,104,13.2,NA,24,440,417,14,3,2,NA,200,1,"8","X"
"494914","17.2890","17.2890.A.1",17,17,2890,"A","1",11,11,0,285,4.5,NA,26,122,127,5,3,3,NA,316,2,"9","X"
"494915","17.2890","17.2890.A.1",17,17,2890,"A","1",12,12,5,302,2.4,NA,26,289,287,8,3,2,NA,311,1,"2","X"
"494916","17.2890","17.2890.A.1",17,17,2890,"A","1",13,13,6,343,12.9,NA,24,523,462,14.5,3,2,NA,313,1,"1","X"
"494917","17.2890","17.2890.A.1",17,17,2890,"A","1",14,0,7,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"494918","17.2890","17.2890.A.1",17,17,2890,"A","1",15,14,8,392,14.4,NA,24,385,429,14,3,2,NA,311,1,"2","X"
"494969","17.2894","17.2894.A.1",17,17,2894,"A","1",1,1,1,1,6.1,NA,26,213,202,11,3,2,NA,311,1,"2","X"
"494970","17.2894","17.2894.A.1",17,17,2894,"A","1",2,2,2,13,8.2,NA,26,220,208,10,3,2,NA,311,1,"2","X"
"494971","17.2894","17.2894.A.1",17,17,2894,"A","1",3,3,3,18,3.6,NA,26,205,204,10,3,2,NA,311,1,"2","X"
"494972","17.2894","17.2894.A.1",17,17,2894,"A","1",4,4,0,25,12,NA,26,232,227,11.5,3,2,NA,311,1,"2","X"
"494973","17.2894","17.2894.A.1",17,17,2894,"A","1",5,5,4,28,14.6,NA,26,295,287,12,3,2,NA,311,1,"2","X"
"494974","17.2894","17.2894.A.1",17,17,2894,"A","1",6,6,5,30,5.7,NA,26,223,216,10.5,3,2,NA,311,1,"2","X"
"494975","17.2894","17.2894.A.1",17,17,2894,"A","1",7,7,6,36,8,NA,26,172,177,11.5,3,2,NA,311,1,"2","X"
"494976","17.2894","17.2894.A.1",17,17,2894,"A","1",8,8,0,38,10.3,NA,26,268,278,10.5,3,2,NA,311,1,"2","X"
"494977","17.2894","17.2894.A.1",17,17,2894,"A","1",9,9,7,55,8.6,NA,26,186,205,10.5,3,2,NA,311,1,"2","X"
"494978","17.2894","17.2894.A.1",17,17,2894,"A","1",10,10,8,60,6.1,NA,26,172,169,9.5,3,2,NA,311,1,"2","X"
"494979","17.2894","17.2894.A.1",17,17,2894,"A","1",11,11,9,67,3.5,NA,26,143,144,8.5,3,2,NA,311,1,"2","X"
"494980","17.2894","17.2894.A.1",17,17,2894,"A","1",12,12,10,75,8.9,NA,26,227,225,12,3,2,NA,311,1,"2","X"
"494981","17.2894","17.2894.A.1",17,17,2894,"A","1",13,13,11,83,6.8,NA,26,249,249,11.5,3,2,NA,311,1,"2","X"
"494982","17.2894","17.2894.A.1",17,17,2894,"A","1",14,14,12,95,9.6,NA,26,234,232,8.5,3,2,NA,316,1,"8","X"
"494983","17.2894","17.2894.A.1",17,17,2894,"A","1",15,15,13,96,5.2,NA,26,166,171,10,3,2,NA,311,1,"2","X"
"494984","17.2894","17.2894.A.1",17,17,2894,"A","1",16,16,14,105,1.3,NA,26,239,227,10.5,3,2,NA,311,1,"2","X"
"494985","17.2894","17.2894.A.1",17,17,2894,"A","1",17,17,15,108,7.9,NA,26,189,187,8,3,2,NA,316,1,"8","X"
"494986","17.2894","17.2894.A.1",17,17,2894,"A","1",18,18,16,117,4,NA,26,180,189,10,3,2,NA,311,1,"2","X"
"494987","17.2894","17.2894.A.1",17,17,2894,"A","1",19,19,17,120,6.4,NA,26,204,202,9,3,2,NA,311,1,"2","X"
"494988","17.2894","17.2894.A.1",17,17,2894,"A","1",20,20,0,135,12.3,NA,24,238,228,9,3,2,41,311,1,"2","X"
"494989","17.2894","17.2894.A.1",17,17,2894,"A","1",21,21,18,140,5.8,NA,26,205,202,9,3,2,NA,311,1,"2","X"
"494990","17.2894","17.2894.A.1",17,17,2894,"A","1",22,22,19,156,3.2,NA,26,216,221,9.5,3,2,NA,316,1,"3","X"
"494991","17.2894","17.2894.A.1",17,17,2894,"A","1",23,23,0,160,13.3,NA,24,228,231,10,3,2,NA,311,1,"2","X"
"494992","17.2894","17.2894.A.1",17,17,2894,"A","1",24,24,20,171,6.3,NA,24,198,193,10.5,3,2,NA,311,1,"2","X"
"494993","17.2894","17.2894.A.1",17,17,2894,"A","1",25,0,21,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"494994","17.2894","17.2894.A.1",17,17,2894,"A","1",26,25,22,211,5.7,NA,26,219,212,9,3,2,NA,311,1,"2","X"
"494995","17.2894","17.2894.A.1",17,17,2894,"A","1",27,26,23,214,1.5,NA,26,225,222,9.5,3,2,NA,311,1,"2","X"
"494996","17.2894","17.2894.A.1",17,17,2894,"A","1",28,27,24,223,7.6,NA,26,248,255,9.5,3,2,NA,311,1,"2","X"
"494997","17.2894","17.2894.A.1",17,17,2894,"A","1",29,0,25,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"494998","17.2894","17.2894.A.1",17,17,2894,"A","1",30,28,0,237,11.8,NA,24,296,277,10,3,2,41,311,1,"2","X"
"494999","17.2894","17.2894.A.1",17,17,2894,"A","1",31,29,26,242,5.6,NA,26,183,189,9.5,3,2,NA,311,1,"2","X"
"495000","17.2894","17.2894.A.1",17,17,2894,"A","1",32,30,27,244,8,NA,26,196,197,9.5,3,2,NA,311,1,"2","X"
"495001","17.2894","17.2894.A.1",17,17,2894,"A","1",33,31,0,262,10.9,NA,26,249,255,10.5,3,2,NA,311,1,"2","X"
"495002","17.2894","17.2894.A.1",17,17,2894,"A","1",34,32,0,262,8.5,NA,24,138,147,10,3,2,NA,311,1,"2","X"
"495003","17.2894","17.2894.A.1",17,17,2894,"A","1",35,33,0,266,6.3,NA,24,128,138,10,3,2,NA,311,1,"2","X"
