"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"11453",8,1054,0,910607,NA,NA,NA,NA,NA,"6",910820,NA,"0331","4","0331193","417","4647","90","212","6","6","0","0","05","05","3","5","9","1","90","80","25","25","6","6","3","4","24","21","3","2","3","3",NA,"45",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"25","21","45","44","37","09","95","3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G906","210",NA,"08.25",NA,"8.1054",417000,4647000,8
"11455",8,1056,0,910607,NA,NA,NA,NA,NA,"6",910820,NA,"0331","4","0331192","419","4647","90","151","6","6","0","0","05","05","2","5","9","1","80","80","25","25","6","5","3","3","24","21","2","4","0","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","15","99","45","44","2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P204","M906","350",NA,"09.25",NA,"8.1056",419000,4647000,8
"11466",8,1068,0,910608,NA,NA,NA,NA,NA,"6",910617,NA,"0331","4","0331277","415","4646","90","255","6","6","0","0","05","05","5","5","9","1","75","70","24","25","6","6","3","4","25","21","3","3","3","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","45","37","91","15","2","06","G","13",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","350",NA,"13.50",NA,"8.1068",415000,4646000,8
"11494",8,1106,0,910611,NA,NA,NA,NA,NA,"6",910617,NA,"0331","4","0331279","421","4644","90","151","6",NA,"0",NA,"04","04","2","3","9","1","50","60","25","25","5","5","4","4","44","21","2","3","4","3",NA,"44",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","45","37","99",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","100",NA,"3.50",NA,"8.1106",421000,4644000,8
"11508",8,1123,0,910612,NA,NA,NA,NA,NA,"2",910618,NA,"0331","4","0331278","418","4643","90","212","6",NA,"0",NA,"04","04","5","4","9","1","75","80","24","25","6","5","3","4","25","21","3","4","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","24","45","44","37","99","3","03","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","175",NA,"6.50",NA,"8.1123",418000,4643000,8
"11544",8,1162,0,910612,NA,NA,NA,NA,NA,"6",910618,NA,"0331","4","0331387","426","4641","90","129","6","6","0","0","06","06","3","5","9","1","90","90","21","21","9","4","3","4",NA,"25",NA,"3",NA,"4",NA,"76",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"76","3","6",NA,"21","25","76","44","65","45","37","2","07","G","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0","P203","P906","G414","248",NA,"10.00",NA,"8.1162",426000,4641000,8
"11555",8,1175,0,910612,NA,NA,NA,NA,NA,"6",910618,NA,"0331","4","0331387","425","4640","90","129","6","6","0","0","06","06","5","5","9","1","90","70","21","25","9","5","3","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","37","76","15","99","3","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","59",NA,"7.75",NA,"8.1175",425000,4640000,8
"11563",8,1186,0,910612,NA,NA,NA,NA,NA,"2",910619,NA,"0331","4","0331390","418","4639","90","012","6",NA,"0",NA,"04","04","5","5","9","1","80","90","24","25","7","6","3","4",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","41","44","91","45","56","3","10","G","14",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P406","P204","83","280","11.75","10.75","8.1186",418000,4639000,8
"12072",8,1827,0,910911,NA,NA,NA,NA,NA,"5",911001,NA,"0363","2","0363K17","421","4624","90","128","6","6","0","0","05","05","4","5","9","1","60","70","24","25","0","4","3","4",NA,"21",NA,"3",NA,"2",NA,"23",NA,"2",NA,"2","25","3","1",NA,"21","3","1",NA,"23","3","1",NA,"25","21","23","24","44","45","37","3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","250",NA,"10.00",NA,"8.1827",421000,4624000,8
"12086",8,1842,0,910913,NA,NA,NA,NA,NA,"5",911001,NA,"0363","2","0363K17","421","4623","90","064","6","6","0","0","05","05","5","4","9","1","80","60","24","21","0","5","3","4","25","25","0","4","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","44","45","15","37","04","3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","50",NA,"6.00",NA,"8.1842",421000,4623000,8
"12150",8,1913,0,910910,NA,NA,NA,NA,NA,"2",910913,NA,"0363","2","0363L67","418","4619","90","139","6","6","0","0","05","05","2","3","9","1","80","55","24","25","0","5","3","4","25","21","0","3","3","4",NA,"24",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"24","3","1",NA,"25","21","24","45","68","44","37","2","04","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","24",NA,"3.75",NA,"8.1913",418000,4619000,8
"12337",8,2122,0,911009,NA,NA,NA,NA,NA,"2",911016,NA,"0364","1","0364K00","434","4625","90","224","6",NA,"0",NA,"07","07","5","5","9","1","85","85","24","21","3","6","3","4","23","25","3","2","3","4","44","45","3","2","3","3","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"21","45","25","42","37","15","78","3","06","G","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","10",NA,"15.00",NA,"8.2122",434000,4625000,8
"12398",8,2189,0,911010,NA,NA,NA,NA,NA,"2",911017,NA,"0364","2","0364L00","430","4621","90","239","6","6","0","0","06","06","4","3","9","1","90","80","21","21","0","6","3","4",NA,"25",NA,"2",NA,"4",NA,"45",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"21","25","45","44","91","68","37","1","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,"P204","G911","355",NA,"2.50",NA,"8.2189",430000,4621000,8
"13365",8,1571,0,910904,NA,NA,NA,NA,NA,"5",911024,NA,"0362","4","0362237","383","4626","90","229","6","6","0","0","08","08","3","5","9","1","90","75","24","25","0","6","3","3",NA,"21",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","45","44","91","15","99","1","03","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P910","179",NA,"9.00",NA,"8.1571",383000,4626000,8
"13932",8,1024,NA,920217,2,39,5,6,2,"S",920221,2,"0331","4","0331195","414","4649","90","255","6",NA,"0",NA,"05","05","5","5","9","1","85","90","25","25","8","6","3","4","24","21","1","3","3","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","37","99","15","2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","091",NA,"08.75",NA,"8.1024",414000,4649000,8
"14119",9,136,NA,920128,3,5,2,4,3,"S",920205,3,"0085","1","0085J13","483","4778","91","410","3","3","0","0","05","06","3","3","9","1","90","90","44","68","0","5","0","3","04","45","3","4","0","3","79",NA,"2",NA,"0",NA,"68","3","6",NA,"45","3","6",NA,NA,NA,NA,NA,"68","45","15","44","95",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M912","210",NA,"2.50",NA,"9.136",483000,4778000,9
"14313",9,355,NA,920211,3,17,4,1,4,"S",920220,1,"0109","1","0109K08","446","4754","91","409","4","4","0","0","09","09","3","4","9","1","40","60","21","21","0","9","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","20",NA,NA,NA,NA,NA,NA,NA,NA,"21","25","99","37","15",NA,NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","162",NA,"6.00",NA,"9.355",446000,4754000,9
"14644",9,717,NA,920226,1,36,5,2,2,"S",920228,1,"0135","1","0135M04","440","4725","91","905","4","4","0","0","09","09","3","5","9","1","80","80","21","25","0","6","3","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","44","55",NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","220",NA,"10.00",NA,"9.717",440000,4725000,9
"14802",9,919,NA,920302,3,40,6,2,1,"S",920305,1,"0137","1","0137L04","491","4733","91","054","4","4","0","0","10","10","3","4","9","1","60","80","21","21","0","7","4","3",NA,"25",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","38","25","1","2","38",NA,NA,NA,NA,"21","25","26","46","37","45",NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"3","2","3","4",NA,NA,"01","343",NA,"5.25",NA,"9.919",491000,4733000,9
"14889",9,815,NA,920303,3,39,6,6,2,"S",920306,1,"0136","1","0136K08","473","4734","91","134","4","4","0","0","08","08","4","4","9","1","80","80","21","25","0","5","4","3","26","21","4","4","4","4",NA,NA,NA,NA,NA,NA,"25","1","2","21","21","3","1",NA,NA,NA,NA,NA,"25","21","26","45","44","37","91","2","02","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,NA,"01","290",NA,"6.00",NA,"9.815",473000,4734000,9
"15236",9,2674,NA,920313,3,18,6,1,1,"S",920331,3,"0403","2","0403J05","438","4594","91","140","4","4","0","0","10","10","2","2","9","1","00","50","25","25","0","6","4","3","21","21","0","3","4","3","26","26","0","1","4","4","25","3","1",NA,"21","3","1",NA,"26","3","1",NA,"25","21","26","45",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","393",NA,"1.25",NA,"9.2674",438000,4594000,9
"15361",9,1041,NA,920205,2,16,4,0,3,"S",920227,0,"0166","2","0166L11","425","4712","91","166","6","6","0","0","09","09","1","1","9","1","00","70","21","21","0","6","1","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","27","25","1","2","27",NA,NA,NA,NA,"21","25","15",NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","169",NA,"0.25",NA,"9.1041",425000,4712000,9
"15367",9,1047,NA,920205,2,35,5,2,3,"S",920227,0,"0167","1","0167J06","442","4724","91","905","6","6","0","0","09","09","1","3","9","1","80","80","21","21","0","5","3","4",NA,"43",NA,"3",NA,"4",NA,"25",NA,"1",NA,"2","21","3","2",NA,"43","3","6",NA,"25","3","2",NA,"21","43","25","15","44",NA,NA,"2","08","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"3","0",NA,NA,"01","310",NA,"2.50",NA,"9.1047",442000,4724000,9
"15385",9,1065,NA,920205,2,17,6,0,1,"S",920227,0,"0167","1","0167K05","440","4719","91","906","4","4","0","0","10","10","2","2","9","1","40","35","21","25","7","6","3","3","21","21","3","4","2","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21",NA,NA,NA,NA,NA,"3","05","G","16",NA,NA,NA,"1","1","2",NA,"0","2","4","0",NA,NA,"01","385",NA,"0.75",NA,"9.1065",440000,4719000,9
"15863",9,1544,NA,920225,2,51,6,2,1,"S",920226,2,"0239","1","0239M10","478","4671","91","266","3","3","3","3","13","13","2","5","9","1","75","80","21","25","0","6","1","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","2","30","21","1","2","28",NA,NA,NA,NA,"25","21",NA,NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M413","350",NA,"10.00",NA,"9.1544",478000,4671000,9
"15915",9,1596,NA,920306,0,35,6,1,3,"S",920312,2,"0240","1","0240K05","492","4682","91","129","3","3","3","3","14","14","4","5","9","1","40","70","21","21","0","9","1","4",NA,"25",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","37","25","1","2","35",NA,NA,NA,NA,"21","25","71","78","95",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","320",NA,"7.50",NA,"9.1596",492000,4682000,9
"16035",9,1718,NA,920306,2,22,5,2,1,"S",920313,2,"0276","2","0276L12","454","4657","91","113","4","4","0","0","10","10","2","3","9","1","50","80","21","21","0","5","3","3","25","25","3","4","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","43",NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","155",NA,"3.00",NA,"9.1718",454000,4657000,9
"16036",9,1719,NA,920306,2,30,5,2,1,"S",920313,2,"0276","2","0276L12","455","4657","91","113","4","4","0","0","10","10","2","3","9","1","70","80","25","21","0","5","4","3","21","25","3","4","4","3",NA,NA,NA,NA,NA,NA,"21","1","2","26","25","1","2","26",NA,NA,NA,NA,"21","25","44","45",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"9","3","4","3",NA,NA,"P204","155",NA,"3.25",NA,"9.1719",455000,4657000,9
"16547",9,2468,NA,920311,3,21,6,4,3,"S",920330,2,"0316","1","0316M04","490","4632","91","163","6","6","0","0","10","10","2","3","9","1","60","70","25","25","0","6","4","4",NA,"21",NA,"3",NA,"4",NA,"26",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"26","3","1",NA,"25","21","26","44","38","43","37","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","235",NA,"3.50",NA,"9.2468",490000,4632000,9
"16612",9,2603,NA,920313,1,23,5,3,3,"S",920331,2,"0348","2","0348J02","486","4631","91","163","2","2","0","0","11","11","1","2","9","1","60","60","25","25","6","6","3","3","38","38","4","3","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"38","3","6",NA,NA,NA,NA,NA,"25","38","37","21","44",NA,NA,"3","01","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","175",NA,"0.75",NA,"9.2603",486000,4631000,9
"21428",12,183,NA,940824,1,15,4,5,2,"S",940907,3,"0521","4","0521430","259","4509","94","093","6","6","0","0","10","10","2","3","9","1","60","50","21","25","0","5","4","4",NA,"21",NA,"3",NA,"4",NA,"37",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","91","45","39",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","245",NA,"2.50",NA,"12.183",259000,4509000,12
"21433",12,191,NA,940824,1,17,4,6,3,"S",940907,3,"0521","4","0521431","261","4508","94","093","1","1","3","3","09","09","2","5","9","1","70","75","25","25","9","6","4","4","21","21","1","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","45","76","91","39","74","2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P406","220",NA,"10.00",NA,"12.191",261000,4508000,12
"21528",12,611,NA,940826,1,22,4,5,2,"S",940914,3,"0569","1","0569K07","727","4480","94","129","6","6","0","0","14","13","3","4","9","1","60","70","25","25","8","5","4","4","21","21","2","4","4","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","45","44","02",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","320",NA,"5.25",NA,"12.611",727000,4480000,12
"21859",12,88,NA,940921,3,19,4,4,2,"S",940930,1,"0520","1","0520L54","259","4511","94","093","0","0","0","0","0","11","0","5","9","1","0","80","24","25","4","3","3","4",NA,"21",NA,"3",NA,"4",NA,"45",NA,"3",NA,"3","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"25","21","45","37",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P204","P305","390",NA,"9.75",NA,"12.88",259000,4511000,12
"22164",12,875,NA,940531,1,23,4,2,2,"S",940606,1,"0592","1","0592K08","723","4462","94","139","0","0","0","0","00","15","0","2","9","1","15","40","26","21","0","7","4","4",NA,"25",NA,"1",NA,"4",NA,"37",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39","95","45",NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","210",NA,"1.00",NA,"12.875",723000,4462000,12
"22165",12,877,NA,940505,1,34,4,3,3,"S",940509,1,"0592","1","0592K09","726","4462","94","139","6","6","0","0","12","12","2","2","9","1","50","50","25","21","6","7","4","3","21","25","4","2","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","45","95","15",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","078",NA,"0.75",NA,"12.877",726000,4462000,12
"22973",12,154,NA,940922,3,17,4,6,2,"S",941003,1,"0520","1","0520M45","251","4507","94","037","6","6","0","0","12","11","5","5","9","1","50","70","21","21","0","5","4","4",NA,"25",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","44","37","02","95","2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","128",NA,"11.00",NA,"12.154",251000,4507000,12
"23058",12,322,NA,940923,3,16,4,5,3,"S",941003,3,"0545","2","0545174","252","4504","94","127","0","0","0","0","00","11","0","3","9","1","70","60","21","21","7","4","0","4","25","25","3","3","0","4",NA,"37",NA,"3",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","39","45",NA,NA,"2","01","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P902","135",NA,"4.00",NA,"12.322",252000,4504000,12
"23071",12,342,NA,940923,3,20,4,5,3,"S",941003,3,"0545","2","0545173","255","4503","94","127","6","6","0","0","09","10","5","4","9","1","40","50","21","21","0","6","4","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","76","39","37","02","2","02","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","20",NA,"5.00",NA,"12.342",255000,4503000,12
"29762",16,1,NA,930113,2,1,1,2,2,"S",930322,2,"0538","1","0538L05","550","4492","92","275","7","7","0","0","11","11","1","1","9","1","70","65","25","45","0","7","3","3",NA,"39",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"39","3","6",NA,NA,NA,NA,NA,"45","39","26",NA,NA,NA,NA,"3","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","84",NA,"0.25",NA,"16.1",550000,4492000,16
"29775",16,16,NA,930113,2,21,4,1,0,"S",930322,2,"0538","1","0538M07","555","4487","92","009","2","2","0","0","09","09","3","5","9","1","90","70","25","25","0","9","4","4",NA,"44",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"44","3","6",NA,NA,NA,NA,NA,"25","44","37",NA,NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"G912","287",NA,"8.50",NA,"16.16",555000,4487000,16
"29788",16,44,NA,930113,2,17,4,3,3,"S",930323,2,"0538","1","0538K10","562","4494","92","169","2","2","0","0","10","11","3","3","9","1","90","70","25","25","0","9","4","4",NA,"37",NA,"1",NA,"2",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"37","3","6",NA,NA,NA,NA,NA,"25","37","44","39",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","272",NA,"2.50",NA,"16.44",562000,4494000,16
"29800",16,76,NA,930113,2,6,4,1,1,"S",930324,2,"0538","1","0538K12","567","4496","92","057","7","7","0","0","12","12","3","2","9","1","80","25","21","25","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","45","37","15",NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P912","117","215","1.25","13.00","16.76",567000,4496000,16
"29863",16,324,NA,930115,2,13,4,5,3,"S",930325,2,"0564","1","0564K06","578","4479","92","165","2","2","0","0","13","13","2","2","9","1","90","60","25","25","0","6","4","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44","15","45","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M204","102",NA,"1.50",NA,"16.324",578000,4479000,16
"29878",16,364,NA,930115,2,17,4,3,1,"S",930329,2,"0564","1","0564K08","584","4479","92","078","2","2","3","3","14","14","2","2","9","1","90","80",NA,"21",NA,"5",NA,"4",NA,"25",NA,"4",NA,"4",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","15","44",NA,"2","01","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P111","202",NA,"2.00",NA,"16.364",584000,4479000,16
"29879",16,365,NA,930115,2,18,4,5,3,"S",930329,2,"0564","1","0564J10","584","4481","92","197","2","2","0","0","13","13","2","2","9","1","90","60","25","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","37","38",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","246",NA,"1.00",NA,"16.365",584000,4481000,16
"29882",16,371,NA,930115,2,58,4,5,1,"S",930329,2,"0564","1","0564K09","585","4477","92","078","2","2","3","3","14","14","2","2","9","1","90","80","21","21","6","5","4","4","25","25","4","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","91","15","99","95","2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4","G415","P111","M204","90",NA,"1.00",NA,"16.371",585000,4477000,16
"29883",16,372,NA,930115,2,17,4,5,1,"S",930329,2,"0564","1","0564K09","585","4479","92","078","2","2","3","3","14","14","2","3","9","1","90","60","25","21","0","5","4","4",NA,"25",NA,"4",NA,"4",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","15","99",NA,"2","02","W","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P111","038",NA,"4.00",NA,"16.372",585000,4479000,16
"29900",16,395,NA,930115,2,23,4,5,2,"S",930330,2,"0564","1","0564L10","588","4474","92","078","2","2","3","3","14","15","4","2","9","1","90","80","25","25","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44","15",NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,"P410","M204","352",NA,"2.00",NA,"16.395",588000,4474000,16
"29906",16,404,NA,930226,2,30,4,4,1,"S",930330,2,"0564","1","0564K11","589","4476","92","239","7","7","0","0","14","15","4","5","9","1","90","80","21","21","6","6","4","3","25","25","4","4","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","99",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","065",NA,"9.00",NA,"16.404",589000,4476000,16
"29912",16,413,NA,930226,2,18,4,3,3,"S",930330,2,"0564","1","0564J13","590","4482","92","078","2","2","0","0","15","15","3","4","9","1","90","80","21","21","6","6","4","4","25","25","4","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","38",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P702","207",NA,"6.50",NA,"16.413",590000,4482000,16
"29920",16,424,NA,930226,2,21,4,4,1,"S",930330,2,"0564","1","0564M12","592","4469","92","078","2","2","3","3","14","14","3","4","9","1","90","90","21","25","6","5","4","4","25","21","4","4","4","4",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","37",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M904","240",NA,"7.00",NA,"16.424",592000,4469000,16
"29926",16,432,NA,930226,2,16,4,4,3,"S",930331,2,"0564","1","0564M12","593","4466","92","078","2","2","3","3","14","15","3","2","9","1","90","60","21","25","6","6","4","2","25","21","4","3","4","4",NA,"37",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","44","38",NA,NA,"2","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"3","4",NA,"P204","P708","006",NA,"2.25",NA,"16.432",593000,4466000,16
"29927",16,433,NA,930226,2,11,4,3,1,"S",930528,2,"0564","1","0564M12","593","4468","92","078","2","2","3","3","15","15","3","3","9","1","90","80","21","21","6","8","4","4","25","25","4","1","4","4",NA,"91",NA,"1",NA,"1","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"1","4",NA,NA,"P410","310",NA,"3.00",NA,"16.433",593000,4468000,16
