"","X","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","bearing","distance","species","dbh_1","dbh_2","Calidad","Forma","height","ParEsp","PlotID0","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN2","TREE_ID","dbh","expan","g","slenderness","dead"
"22930",148831,9,1231,16,NA,16,221,"4.6",43,110,100,2,3,7,1,9.1231,"IFN2","9_1231","9_1231","9_1231_16","IFN2_9_1231_16",10.5,127.323954473516,86.5901475145687,66.6666666666667,0
"22931",148832,9,1231,17,3,17,228,"9.3",21,149,146,2,2,7,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_17","IFN2_9_1231_17",14.75,31.8309886183791,170.873187924157,47.4576271186441,0
"22932",148833,9,1231,18,NA,18,244,"6.4",21,139,140,2,2,7,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_18","IFN2_9_1231_18",13.95,31.8309886183791,152.840446092552,50.1792114695341,0
"22933",148834,9,1231,19,NA,19,244,"2.9",43,86,76,2,3,6,9,9.1231,"IFN2","9_1231","9_1231","9_1231_19","IFN2_9_1231_19",8.1,127.323954473516,51.5299735005066,74.0740740740741,0
"22934",148835,9,1231,20,NA,20,247,"8.2",21,146,150,2,2,7,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_20","IFN2_9_1231_20",14.8,31.8309886183791,172.033613710577,47.2972972972973,0
"22935",148836,9,1231,21,NA,21,253,"1.7",43,92,83,2,3,6.5,9,9.1231,"IFN2","9_1231","9_1231","9_1231_21","IFN2_9_1231_21",8.75,127.323954473516,60.1320468851171,74.2857142857143,0
"22936",148837,9,1231,22,NA,22,254,"2.6",43,100,97,2,3,7,9,9.1231,"IFN2","9_1231","9_1231","9_1231_22","IFN2_9_1231_22",9.85,127.323954473516,76.2012933082289,71.0659898477157,0
"22937",148838,9,1231,23,NA,23,267,"2.6",43,123,110,2,3,7,9,9.1231,"IFN2","9_1231","9_1231","9_1231_23","IFN2_9_1231_23",11.65,127.323954473516,106.59620223171,60.0858369098712,0
"22938",148839,9,1231,24,NA,24,268,"8.3",21,127,125,2,2,8,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_24","IFN2_9_1231_24",12.6,31.8309886183791,124.689812420979,63.4920634920635,0
"22939",148840,9,1231,25,NA,25,316,"0.9",43,77,78,2,3,5.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_25","IFN2_9_1231_25",7.75,127.323954473516,47.1729771890592,70.9677419354839,0
"22940",148841,9,1231,26,NA,26,325,"4.9",43,101,97,2,3,5.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_26","IFN2_9_1231_26",9.9,127.323954473516,76.9768739945839,55.5555555555556,0
"22941",148842,9,1231,27,NA,27,337,"4.8",43,80,77,2,3,5.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_27","IFN2_9_1231_27",7.85,127.323954473516,48.3981983239592,70.0636942675159,0
"22942",148843,9,1231,28,NA,28,347,"4.9",43,80,83,2,3,5.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_28","IFN2_9_1231_28",8.15,127.323954473516,52.168109508267,67.4846625766871,0
"22943",148844,9,1231,29,4,29,369,"9.9",21,149,147,2,2,8,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_29","IFN2_9_1231_29",14.8,31.8309886183791,172.033613710577,54.054054054054,0
"22944",148845,9,1231,30,NA,30,377,"4.0",21,78,83,2,3,5.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_30","IFN2_9_1231_30",8.05,127.323954473516,50.8957644835631,68.3229813664596,0
"22945",148846,9,1231,31,NA,31,384,"2.7",21,135,132,2,3,6.5,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_31","IFN2_9_1231_31",13.35,31.8309886183791,139.975624176102,48.689138576779,0
"22946",148847,9,1231,32,NA,32,388,"6.5",21,175,174,2,2,8,NA,9.1231,"IFN2","9_1231","9_1231","9_1231_32","IFN2_9_1231_32",17.45,31.8309886183791,239.155704249931,45.8452722063037,0
"22947",148870,9,1234,1,1,1,1,"5.9",21,143,140,2,2,7,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_1","IFN2_9_1234_1",14.15,31.8309886183791,157.254383770846,49.469964664311,0
"22948",148871,9,1234,2,NA,2,2,"3.3",21,110,112,2,3,5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_2","IFN2_9_1234_2",11.1,127.323954473516,96.7689077121996,45.045045045045,0
"22949",148872,9,1234,3,NA,3,17,"6.1",21,135,128,2,2,7,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_3","IFN2_9_1234_3",13.15,31.8309886183791,135.813013910095,53.2319391634981,0
"22950",148873,9,1234,4,NA,4,28,"4.0",21,137,138,2,2,7,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_4","IFN2_9_1234_4",13.75,31.8309886183791,148.48934026733,50.9090909090909,0
"22951",148874,9,1234,5,NA,5,33,"6.0",21,141,142,2,2,7.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_5","IFN2_9_1234_5",14.15,31.8309886183791,157.254383770846,53.0035335689046,0
"22952",148875,9,1234,6,NA,6,39,"8.6",43,128,127,2,5,6.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_6","IFN2_9_1234_6",12.75,31.8309886183791,127.676288937298,50.9803921568627,0
"22953",148876,9,1234,7,NA,7,46,"6.8",21,130,135,2,2,7.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_7","IFN2_9_1234_7",13.25,31.8309886183791,137.886465061465,56.6037735849057,0
"22954",148877,9,1234,8,NA,8,48,"5.2",21,160,163,2,3,4.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_8","IFN2_9_1234_8",16.15,31.8309886183791,204.849512472731,27.8637770897833,0
"22955",148878,9,1234,9,NA,9,97,"4.2",43,93,93,2,3,7,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_9","IFN2_9_1234_9",9.3,127.323954473516,67.9290871522453,75.2688172043011,0
"22956",148879,9,1234,10,2,10,115,"9.5",43,126,129,2,2,10,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_10","IFN2_9_1234_10",12.75,31.8309886183791,127.676288937298,78.4313725490196,0
"22957",148880,9,1234,11,NA,11,119,"9.8",43,130,124,2,2,9.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_11","IFN2_9_1234_11",12.7,31.8309886183791,126.676869774374,74.8031496062992,0
"22958",148881,9,1234,12,NA,12,119,"3.2",43,148,147,2,2,9.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_12","IFN2_9_1234_12",14.75,31.8309886183791,170.873187924157,64.406779661017,0
"22959",148882,9,1234,13,NA,13,128,"7.6",43,130,128,2,2,10,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_13","IFN2_9_1234_13",12.9,31.8309886183791,130.698108370969,77.5193798449612,0
"22960",148883,9,1234,14,NA,14,133,"4.1",43,82,85,2,3,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_14","IFN2_9_1234_14",8.35,127.323954473516,54.7599234474786,107.784431137725,0
"22961",148884,9,1234,15,NA,15,168,"7.8",21,180,170,2,2,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_15","IFN2_9_1234_15",17.5,31.8309886183791,240.528187540469,51.4285714285714,0
"22962",148885,9,1234,16,NA,16,171,"4.0",21,184,190,2,2,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_16","IFN2_9_1234_16",18.7,31.8309886183791,274.645883758454,48.1283422459893,0
"22963",148886,9,1234,17,3,17,217,"9.8",43,139,140,2,4,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_17","IFN2_9_1234_17",13.95,31.8309886183791,152.840446092552,64.5161290322581,0
"22964",148887,9,1234,18,NA,18,217,"3.2",21,90,92,2,3,5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_18","IFN2_9_1234_18",9.1,127.323954473516,65.0388219109427,54.9450549450549,0
"22965",148888,9,1234,19,NA,19,233,"9.8",43,141,135,2,2,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_19","IFN2_9_1234_19",13.8,31.8309886183791,149.57122623741,65.2173913043478,0
"22966",148889,9,1234,20,NA,20,244,"8.7",43,147,138,2,2,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_20","IFN2_9_1234_20",14.25,31.8309886183791,159.484914554894,63.1578947368421,0
"22967",148890,9,1234,21,NA,21,250,"3.8",21,100,101,2,3,5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_21","IFN2_9_1234_21",10.05,127.323954473516,79.3271779985508,49.7512437810945,0
"22968",148891,9,1234,22,NA,22,258,"2.8",43,170,150,2,4,8.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_22","IFN2_9_1234_22",16,31.8309886183791,201.061929829747,53.125,0
"22969",148892,9,1234,23,NA,23,272,"2.2",43,218,193,2,4,8,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_23","IFN2_9_1234_23",20.55,31.8309886183791,331.675607898151,38.9294403892944,0
"22970",148893,9,1234,24,5,24,273,"5.0",21,135,140,2,3,4.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_24","IFN2_9_1234_24",13.75,31.8309886183791,148.48934026733,32.7272727272727,0
"22971",148894,9,1234,25,4,25,356,"5.8",21,199,194,2,2,9,1,9.1234,"IFN2","9_1234","9_1234","9_1234_25","IFN2_9_1234_25",19.65,31.8309886183791,303.259902346431,45.8015267175573,0
"22972",148895,9,1234,26,NA,26,357,"9.6",21,160,158,2,2,7.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_26","IFN2_9_1234_26",15.9,31.8309886183791,198.556509688509,47.1698113207547,0
"22973",148896,9,1234,27,6,27,376,"2.4",43,133,125,2,5,8,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_27","IFN2_9_1234_27",12.9,31.8309886183791,130.698108370969,62.015503875969,0
"22974",148897,9,1234,28,NA,28,377,"4.4",21,152,161,2,2,8.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_28","IFN2_9_1234_28",15.65,31.8309886183791,192.361681674712,54.3130990415335,0
"22975",148898,9,1234,29,NA,29,381,"2.6",43,154,141,2,2,9.5,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_29","IFN2_9_1234_29",14.75,31.8309886183791,170.873187924157,64.406779661017,0
"22976",148899,9,1234,30,NA,30,383,"6.5",21,178,185,2,2,9,NA,9.1234,"IFN2","9_1234","9_1234","9_1234_30","IFN2_9_1234_30",18.15,31.8309886183791,258.727826481796,49.5867768595041,0
"22977",148902,9,1236,1,NA,1,3,"3.1",43,95,95,2,3,6,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_1","IFN2_9_1236_1",9.5,127.323954473516,70.8821842466197,63.1578947368421,0
"22978",148903,9,1236,2,1,2,26,"8.1",43,138,140,2,5,7,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_2","IFN2_9_1236_2",13.9,31.8309886183791,151.746779150021,50.3597122302158,0
"22979",148904,9,1236,3,NA,3,31,"6.8",43,141,128,2,3,7,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_3","IFN2_9_1236_3",13.45,31.8309886183791,142.080491254007,52.0446096654275,0
"22980",148905,9,1236,4,NA,4,34,"0.8",43,117,117,2,3,6,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_4","IFN2_9_1236_4",11.7,127.323954473516,107.513154587477,51.2820512820513,0
"22981",148906,9,1236,5,NA,5,35,"7.4",43,132,125,2,3,7.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_5","IFN2_9_1236_5",12.85,31.8309886183791,129.686908235595,58.3657587548638,0
"22982",148907,9,1236,6,NA,6,59,"3.8",43,75,78,2,3,5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_6","IFN2_9_1236_6",7.65,127.323954473516,45.9634640174272,65.359477124183,0
"22983",148908,9,1236,7,NA,7,60,"3.1",43,87,85,2,3,6,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_7","IFN2_9_1236_7",8.6,127.323954473516,58.0880481648753,69.7674418604651,0
"22984",148909,9,1236,8,NA,8,93,"7.1",21,149,142,2,2,9,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_8","IFN2_9_1236_8",14.55,31.8309886183791,166.270754686648,61.8556701030928,0
"22985",148910,9,1236,9,2,9,110,"7.6",21,168,171,2,2,8.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_9","IFN2_9_1236_9",16.95,31.8309886183791,225.646855839495,50.1474926253687,0
"22986",148911,9,1236,10,NA,10,123,"5.6",21,150,141,2,2,8.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_10","IFN2_9_1236_10",14.55,31.8309886183791,166.270754686648,58.4192439862543,0
"22987",148912,9,1236,11,NA,11,130,"7.2",21,180,186,2,2,8.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_11","IFN2_9_1236_11",18.3,31.8309886183791,263.021990940171,46.448087431694,0
"22988",148913,9,1236,12,NA,12,135,"5.7",21,177,175,2,2,8,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_12","IFN2_9_1236_12",17.6,31.8309886183791,243.284935093994,45.4545454545455,0
"22989",148914,9,1236,13,3,13,248,"2.9",43,189,184,2,4,7.5,9,9.1236,"IFN2","9_1236","9_1236","9_1236_13","IFN2_9_1236_13",18.65,31.8309886183791,273.179152688309,40.2144772117963,0
"22990",148915,9,1236,14,NA,14,256,"3.9",43,153,149,2,5,6,9,9.1236,"IFN2","9_1236","9_1236","9_1236_14","IFN2_9_1236_14",15.1,31.8309886183791,179.078635236252,39.7350993377483,0
"22991",148916,9,1236,15,NA,15,258,"3.5",43,106,103,2,5,5.6,9,9.1236,"IFN2","9_1236","9_1236","9_1236_15","IFN2_9_1236_15",10.45,127.323954473516,85.7674429384098,53.5885167464115,0
"22992",148917,9,1236,16,5,16,262,"2.4",43,145,135,2,3,7,91,9.1236,"IFN2","9_1236","9_1236","9_1236_16","IFN2_9_1236_16",14,31.8309886183791,153.9380400259,50,0
"22993",148918,9,1236,17,NA,17,278,"4.2",21,76,80,2,3,4,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_17","IFN2_9_1236_17",7.8,127.323954473516,47.7836242611007,51.2820512820513,0
"22994",148919,9,1236,18,NA,18,286,"8.2",43,224,200,2,4,7,9,9.1236,"IFN2","9_1236","9_1236","9_1236_18","IFN2_9_1236_18",21.2,31.8309886183791,352.989350557349,33.0188679245283,0
"22995",148920,9,1236,19,NA,19,296,"1.4",43,200,96,2,5,5.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_19","IFN2_9_1236_19",14.8,31.8309886183791,172.033613710577,37.1621621621622,0
"22996",148921,9,1236,20,4,20,326,"6.4",43,178,175,2,2,7.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_20","IFN2_9_1236_20",17.65,31.8309886183791,244.669199356982,42.4929178470255,0
"22997",148922,9,1236,21,NA,21,330,"8.7",43,141,141,2,2,7,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_21","IFN2_9_1236_21",14.1,31.8309886183791,156.145008865047,49.645390070922,0
"22998",148923,9,1236,22,6,22,336,"2.7",21,129,134,2,3,6,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_22","IFN2_9_1236_22",13.15,31.8309886183791,135.813013910095,45.6273764258555,0
"22999",148924,9,1236,23,NA,23,345,"4.5",21,101,100,2,3,6,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_23","IFN2_9_1236_23",10.05,127.323954473516,79.3271779985508,59.7014925373134,0
"23000",148925,9,1236,24,NA,24,367,"5.2",21,152,158,2,2,7,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_24","IFN2_9_1236_24",15.5,31.8309886183791,188.691908756237,45.1612903225806,0
"23001",148926,9,1236,25,NA,25,382,"6.1",21,145,139,2,3,7.5,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_25","IFN2_9_1236_25",14.2,31.8309886183791,158.367685667461,52.8169014084507,0
"23002",148927,9,1236,26,NA,26,390,"4.6",21,163,170,2,2,9,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_26","IFN2_9_1236_26",16.65,31.8309886183791,217.730042352449,54.0540540540541,0
"23003",148928,9,1236,27,NA,27,392,"7.4",21,155,150,2,2,8,NA,9.1236,"IFN2","9_1236","9_1236","9_1236_27","IFN2_9_1236_27",15.25,31.8309886183791,182.654160375119,52.4590163934426,0
"23004",149186,9,1256,1,1,1,5,"9.6",21,126,130,2,3,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_1","IFN2_9_1256_1",12.8,31.8309886183791,128.679635091038,54.6875,0
"23005",149187,9,1256,2,NA,2,12,"3.8",43,137,124,3,2,8,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_2","IFN2_9_1256_2",13.05,31.8309886183791,133.755270721994,61.3026819923372,0
"23006",149188,9,1256,3,NA,3,16,"4.5",43,75,78,3,3,6,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_3","IFN2_9_1256_3",7.65,127.323954473516,45.9634640174272,78.4313725490196,0
"23007",149189,9,1256,4,NA,4,16,"3.5",43,121,116,3,2,8,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_4","IFN2_9_1256_4",11.85,127.323954473516,110.287573599678,67.5105485232068,0
"23008",149190,9,1256,5,NA,5,24,"4.3",43,119,110,3,3,8,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_5","IFN2_9_1256_5",11.45,127.323954473516,102.967662716814,69.8689956331878,0
"23009",149191,9,1256,6,NA,6,93,"2.9",43,143,159,3,2,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_6","IFN2_9_1256_6",15.1,31.8309886183791,179.078635236252,46.3576158940397,0
"23010",149192,9,1256,7,NA,7,107,"4.9",21,107,114,2,3,5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_7","IFN2_9_1256_7",11.05,127.323954473516,95.899079246237,45.2488687782805,0
"23011",149193,9,1256,8,2,8,114,"6.3",21,121,131,2,2,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_8","IFN2_9_1256_8",12.6,31.8309886183791,124.689812420979,55.5555555555556,0
"23012",149194,9,1256,9,NA,9,123,"4.3",21,85,90,2,3,4,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_9","IFN2_9_1256_9",8.75,127.323954473516,60.1320468851171,45.7142857142857,0
"23013",149195,9,1256,10,NA,10,130,"1.7",43,148,149,3,3,7.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_10","IFN2_9_1256_10",14.85,31.8309886183791,173.197966487814,50.5050505050505,0
"23014",149196,9,1256,11,NA,11,163,"4.6",21,92,90,2,3,4.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_11","IFN2_9_1256_11",9.1,127.323954473516,65.0388219109427,49.4505494505495,0
"23015",149197,9,1256,12,5,12,168,"1.5",43,182,177,3,2,8,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_12","IFN2_9_1256_12",17.95,31.8309886183791,253.057251742066,44.5682451253482,0
"23016",149198,9,1256,13,NA,13,193,"7.1",21,134,130,2,3,6,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_13","IFN2_9_1256_13",13.2,31.8309886183791,136.847775990371,45.4545454545455,0
"23017",149199,9,1256,14,6,14,193,"2.8",43,177,129,3,5,3.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_14","IFN2_9_1256_14",15.3,31.8309886183791,183.853856069709,22.8758169934641,0
"23018",149200,9,1256,15,3,15,225,"7.1",43,125,126,3,3,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_15","IFN2_9_1256_15",12.55,31.8309886183791,123.702174230507,55.7768924302789,0
"23019",149201,9,1256,16,NA,16,232,"6.7",43,135,136,3,2,7.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_16","IFN2_9_1256_16",13.55,31.8309886183791,144.20106629518,55.3505535055351,0
"23020",149202,9,1256,17,NA,17,237,"9.6",43,129,131,3,2,8,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_17","IFN2_9_1256_17",13,31.8309886183791,132.732289614169,61.5384615384615,0
"23021",149203,9,1256,18,NA,18,259,"8.0",43,142,130,3,3,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_18","IFN2_9_1256_18",13.6,31.8309886183791,145.267244301992,51.4705882352941,0
"23022",149204,9,1256,19,NA,19,264,"2.0",43,150,143,3,3,7.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_19","IFN2_9_1256_19",14.65,31.8309886183791,168.564117323769,51.1945392491468,0
"23023",149205,9,1256,20,NA,20,288,"8.4",21,138,127,2,3,7,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_20","IFN2_9_1256_20",13.25,31.8309886183791,137.886465061465,52.8301886792453,0
"23024",149206,9,1256,21,NA,21,293,"1.8",21,145,134,3,3,7.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_21","IFN2_9_1256_21",13.95,31.8309886183791,152.840446092552,53.7634408602151,0
"23025",149207,9,1256,22,NA,22,305,"4.5",21,78,78,2,3,4.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_22","IFN2_9_1256_22",7.8,127.323954473516,47.7836242611007,57.6923076923077,0
"23026",149208,9,1256,23,NA,23,322,"3.9",21,82,75,2,3,4,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_23","IFN2_9_1256_23",7.85,127.323954473516,48.3981983239592,50.9554140127389,0
"23027",149209,9,1256,24,NA,24,373,"3.9",21,115,127,2,3,6,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_24","IFN2_9_1256_24",12.1,127.323954473516,114.99014510302,49.5867768595041,0
"23028",149210,9,1256,25,4,25,376,"9.4",43,153,164,3,3,7,1,9.1256,"IFN2","9_1256","9_1256","9_1256_25","IFN2_9_1256_25",15.85,31.8309886183791,197.309690104115,44.1640378548896,0
"23029",149211,9,1256,26,NA,26,383,"9.8",43,155,163,3,2,7.5,NA,9.1256,"IFN2","9_1256","9_1256","9_1256_26","IFN2_9_1256_26",15.9,31.8309886183791,198.556509688509,47.1698113207547,0
"23030",149244,9,1267,1,1,1,5,"6.3",21,182,187,2,2,8,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_1","IFN2_9_1267_1",18.45,31.8309886183791,267.3514983159,43.360433604336,0
"23031",149245,9,1267,2,NA,2,18,"2.0",43,115,121,3,3,7,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_2","IFN2_9_1267_2",11.8,127.323954473516,109.358840271461,59.3220338983051,0
"23032",149246,9,1267,3,NA,3,37,"6.9",21,130,128,2,2,7.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_3","IFN2_9_1267_3",12.9,31.8309886183791,130.698108370969,58.1395348837209,0
"23033",149247,9,1267,4,NA,4,39,"3.2",43,104,107,3,4,6.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_4","IFN2_9_1267_4",10.55,127.323954473516,87.4167790815445,61.6113744075829,0
"23034",149248,9,1267,5,NA,5,40,"10.1",21,146,147,2,2,8,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_5","IFN2_9_1267_5",14.65,31.8309886183791,168.564117323769,54.6075085324232,0
"23035",149249,9,1267,6,NA,6,67,"8.6",43,134,135,3,5,6,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_6","IFN2_9_1267_6",13.45,31.8309886183791,142.080491254007,44.6096654275093,0
"23036",149250,9,1267,7,NA,7,74,"3.3",43,112,112,3,5,6.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_7","IFN2_9_1267_7",11.2,127.323954473516,98.5203456165759,58.0357142857143,0
"23037",149251,9,1267,8,NA,8,90,"4.4",43,96,97,3,5,4.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_8","IFN2_9_1267_8",9.65,127.323954473516,73.1382404709789,46.6321243523316,0
"23038",149252,9,1267,9,NA,9,92,"3.6",43,105,113,3,5,6,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_9","IFN2_9_1267_9",10.9,127.323954473516,93.3131557932508,55.045871559633,0
"23039",149253,9,1267,10,NA,10,99,"2.0",43,126,123,3,5,7,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_10","IFN2_9_1267_10",12.45,127.323954473516,121.738678822013,56.2248995983936,0
"23040",149254,9,1267,11,NA,11,112,"4.0",43,89,99,3,3,7,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_11","IFN2_9_1267_11",9.4,127.323954473516,69.3977817177985,74.468085106383,0
"23041",149255,9,1267,12,NA,12,123,"3.8",43,81,80,3,3,6.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_12","IFN2_9_1267_12",8.05,127.323954473516,50.8957644835631,80.7453416149068,0
"23042",149256,9,1267,13,2,13,131,"9.5",21,156,155,2,2,8,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_13","IFN2_9_1267_13",15.55,31.8309886183791,189.911239404911,51.4469453376206,0
"23043",149257,9,1267,14,NA,14,136,"6.3",21,146,149,2,2,8,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_14","IFN2_9_1267_14",14.75,31.8309886183791,170.873187924157,54.2372881355932,0
"23044",149258,9,1267,15,5,15,160,"7.0",21,145,153,3,5,4.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_15","IFN2_9_1267_15",14.9,31.8309886183791,174.366246255868,30.2013422818792,0
"23045",149259,9,1267,16,NA,16,161,"1.6",43,89,94,3,3,6,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_16","IFN2_9_1267_16",9.15,127.323954473516,65.7554977350429,65.5737704918033,0
"23046",149260,9,1267,17,NA,17,173,"9.7",43,152,167,3,4,10,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_17","IFN2_9_1267_17",15.95,31.8309886183791,199.807256263719,62.6959247648903,0
"23047",149261,9,1267,18,NA,18,173,"0.4",43,152,139,3,5,6.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_18","IFN2_9_1267_18",14.55,31.8309886183791,166.270754686648,44.6735395189003,0
"23048",149262,9,1267,19,NA,19,185,"2.0",43,84,84,3,3,6,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_19","IFN2_9_1267_19",8.4,127.323954473516,55.4176944093239,71.4285714285714,0
"23049",149263,9,1267,20,NA,20,191,"7.6",21,142,140,2,2,8.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_20","IFN2_9_1267_20",14.1,31.8309886183791,156.145008865047,60.2836879432624,0
"23050",149264,9,1267,21,3,21,206,"6.5",21,135,135,2,2,7,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_21","IFN2_9_1267_21",13.5,31.8309886183791,143.138815279185,51.8518518518519,0
"23051",149265,9,1267,22,NA,22,218,"7.9",21,164,169,2,2,7.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_22","IFN2_9_1267_22",16.65,31.8309886183791,217.730042352449,45.0450450450451,0
"23052",149266,9,1267,23,NA,23,240,"6.3",43,136,128,3,5,7,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_23","IFN2_9_1267_23",13.2,31.8309886183791,136.847775990371,53.030303030303,0
"23053",149267,9,1267,24,NA,24,249,"1.8",43,79,87,3,3,6,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_24","IFN2_9_1267_24",8.3,127.323954473516,54.1060794764502,72.289156626506,0
"23054",149268,9,1267,25,NA,25,251,"4.6",43,163,159,3,4,6.5,NA,9.1267,"IFN2","9_1267","9_1267","9_1267_25","IFN2_9_1267_25",16.1,31.8309886183791,203.583057934253,40.3726708074534,0
