"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"8721",178007,9.1241,"9.1241.A.1",9,9,1241,"A","1",32,31,24,260,9.30000019,43,176,183,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_32","IFN4_9_1241_A_1_32",17.95,31.8309886183791,253.057251742066,71.3091933147632,0
"8722",178008,9.1241,"9.1241.A.1",9,9,1241,"A","1",33,32,25,286,8.60000038,43,232,206,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_33","IFN4_9_1241_A_1_33",21.9,31.8309886183791,376.68481314705,53.8812794520548,0
"8723",178009,9.1241,"9.1241.A.1",9,9,1241,"A","1",34,33,26,303,8.10000038,21,229,221,14.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_34","IFN4_9_1241_A_1_34",22.5,14.1471060526129,397.607820219958,64.4444444444444,0
"8724",178010,9.1241,"9.1241.A.1",9,9,1241,"A","1",35,34,27,322,9.80000019,21,401,389,11.8999996,NA,4,2,NA,NA,NA,NA,310,2,3,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_35","IFN4_9_1241_A_1_35",39.5,14.1471060526129,1225.41748444087,30.1265812658228,0
"8725",178011,9.1241,"9.1241.A.1",9,9,1241,"A","1",36,35,28,345,6.69999981,43,197,202,12.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_36","IFN4_9_1241_A_1_36",19.95,31.8309886183791,312.590432527593,61.6541363408521,0
"8726",178012,9.1241,"9.1241.A.1",9,9,1241,"A","1",37,36,29,348,9.69999981,43,186,184,11.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_37","IFN4_9_1241_A_1_37",18.5,31.8309886183791,268.802521422777,62.1621621621622,0
"8727",178013,9.1241,"9.1241.A.1",9,9,1241,"A","1",38,37,30,354,3,43,140,139,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_38","IFN4_9_1241_A_1_38",13.95,31.8309886183791,152.840446092552,88.8888860215054,0
"8728",178014,9.1241,"9.1241.A.1",9,9,1241,"A","1",39,38,0,361,14.1000004,21,274,284,14.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_39","IFN4_9_1241_A_1_39",27.9,14.1471060526129,611.361784370208,53.0465956989247,0
"8729",178015,9.1241,"9.1241.A.1",9,9,1241,"A","1",40,39,31,371,9.5,21,349,349,16.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_40","IFN4_9_1241_A_1_40",34.9,14.1471060526129,956.622816999726,47.5644710601719,0
"8730",178016,9.1241,"9.1241.A.1",9,9,1241,"A","1",41,40,32,378,7.9000001,21,179,189,14.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_41","IFN4_9_1241_A_1_41",18.4,31.8309886183791,265.90440219984,78.804347826087,0
"8731",178017,9.1241,"9.1241.A.1",9,9,1241,"A","1",42,41,33,398,5.19999981,21,293,319,17.1000004,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1241","9_1241_A_1","9_1241_A_1_42","IFN4_9_1241_A_1_42",30.6,14.1471060526129,735.415424278835,55.882354248366,0
"8732",178308,9.1252,"9.1252.A.1",9,9,1252,"A","1",1,1,1,5,8.30000019,21,269,288,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_1","IFN4_9_1252_A_1_1",27.85,14.1471060526129,609.172486989737,45.9605034111311,0
"8733",178309,9.1252,"9.1252.A.1",9,9,1252,"A","1",2,2,0,12,14.6999998,43,251,256,13.1999998,NA,2,2,NA,NA,419,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_2","IFN4_9_1252_A_1_2",25.35,14.1471060526129,504.714531257877,52.0710051282051,0
"8734",178310,9.1252,"9.1252.A.1",9,9,1252,"A","1",3,3,0,13,10.6999998,21,300,310,15.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_3","IFN4_9_1252_A_1_3",30.5,14.1471060526129,730.616641500476,49.5081980327869,0
"8738",178314,9.1252,"9.1252.A.1",9,9,1252,"A","1",7,4,0,24,10.6000004,21,283,262,15.8000002,NA,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_7","IFN4_9_1252_A_1_7",27.25,14.1471060526129,583.207223707818,57.9816521100917,0
"8739",178315,9.1252,"9.1252.A.1",9,9,1252,"A","1",8,5,0,31,13,21,265,253,15.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_8","IFN4_9_1252_A_1_8",25.9,14.1471060526129,526.852941988642,61.3899598455598,0
"8741",178317,9.1252,"9.1252.A.1",9,9,1252,"A","1",10,6,6,40,3.20000005,43,262,264,13.8000002,5.5,2,2,NA,NA,419,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_10","IFN4_9_1252_A_1_10",26.3,14.1471060526129,543.252055640381,52.4714836501901,0
"8743",178319,9.1252,"9.1252.A.1",9,9,1252,"A","1",12,7,8,69,8.69999981,43,202,191,14.1999998,NA,2,2,NA,NA,419,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_12","IFN4_9_1252_A_1_12",19.65,31.8309886183791,303.259902346431,72.2646300254453,0
"8744",178320,9.1252,"9.1252.A.1",9,9,1252,"A","1",13,8,0,73,11.5,43,232,222,14.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_13","IFN4_9_1252_A_1_13",22.7,14.1471060526129,404.707819617071,64.3171823788546,0
"8745",178321,9.1252,"9.1252.A.1",9,9,1252,"A","1",14,9,9,84,5.69999981,43,199,195,13.5,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_14","IFN4_9_1252_A_1_14",19.7,31.8309886183791,304.805173232916,68.5279187817259,0
"8746",178322,9.1252,"9.1252.A.1",9,9,1252,"A","1",15,10,0,92,13,21,275,286,15.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_15","IFN4_9_1252_A_1_15",28.05,14.1471060526129,617.953238456521,54.1889475935829,0
"8748",178324,9.1252,"9.1252.A.1",9,9,1252,"A","1",17,11,0,101,13.3000002,21,231,221,13.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_17","IFN4_9_1252_A_1_17",22.6,14.1471060526129,401.149965936881,60.176992920354,0
"8757",178333,9.1252,"9.1252.A.1",9,9,1252,"A","1",26,12,19,176,7.5999999,21,317,312,14.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_26","IFN4_9_1252_A_1_26",31.45,14.1471060526129,776.839286911825,47.0588241653418,0
"8759",178335,9.1252,"9.1252.A.1",9,9,1252,"A","1",28,13,21,188,4.5999999,43,246,273,14.5,5.80000019,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_28","IFN4_9_1252_A_1_28",25.95,14.1471060526129,528.88908672725,55.8766859344894,0
"8761",178337,9.1252,"9.1252.A.1",9,9,1252,"A","1",30,14,0,209,14,21,316,314,16,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_30","IFN4_9_1252_A_1_30",31.5,14.1471060526129,779.311327631118,50.7936507936508,0
"8763",178339,9.1252,"9.1252.A.1",9,9,1252,"A","1",32,15,0,214,12.1999998,21,303,311,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_32","IFN4_9_1252_A_1_32",30.7,14.1471060526129,740.229915020461,49.8371342019544,0
"8766",178342,9.1252,"9.1252.A.1",9,9,1252,"A","1",35,16,27,222,1.79999995,43,174,172,13.5,3.20000005,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_35","IFN4_9_1252_A_1_35",17.3,31.8309886183791,235.061816323222,78.0346820809249,0
"8769",178345,9.1252,"9.1252.A.1",9,9,1252,"A","1",38,17,0,271,10.1000004,21,299,272,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_38","IFN4_9_1252_A_1_38",28.55,14.1471060526129,640.180006480669,49.7373022767075,0
"8772",178348,9.1252,"9.1252.A.1",9,9,1252,"A","1",41,18,0,280,11.5,21,270,256,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_41","IFN4_9_1252_A_1_41",26.3,14.1471060526129,543.252055640381,49.4296577946768,0
"8779",178355,9.1252,"9.1252.A.1",9,9,1252,"A","1",48,19,37,341,7.4000001,43,205,207,10.5,NA,2,4,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_48","IFN4_9_1252_A_1_48",20.6,31.8309886183791,333.291564619341,50.9708737864078,0
"8781",178357,9.1252,"9.1252.A.1",9,9,1252,"A","1",50,20,0,384,10.3999996,43,230,222,12.1999998,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1252","9_1252_A_1","9_1252_A_1_50","IFN4_9_1252_A_1_50",22.6,14.1471060526129,401.149965936881,53.9823,0
"8792",178386,9.1256,"9.1256.A.1",9,9,1256,"A","1",9,1,0,45,11.3999996,43,257,232,15.1000004,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_9","IFN4_9_1256_A_1_9",24.45,14.1471060526129,469.512985574403,61.7586928425358,0
"8793",178387,9.1256,"9.1256.A.1",9,9,1256,"A","1",10,2,0,51,14.3000002,21,268,276,15.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_10","IFN4_9_1256_A_1_10",27.2,14.1471060526129,581.068977207968,56.9852941176471,0
"8794",178388,9.1256,"9.1256.A.1",9,9,1256,"A","1",11,3,0,56,12.3999996,21,302,288,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_11","IFN4_9_1256_A_1_11",29.5,14.1471060526129,683.492751696629,51.8644074576271,0
"8795",178389,9.1256,"9.1256.A.1",9,9,1256,"A","1",12,4,0,63,9.80000019,21,285,281,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_12","IFN4_9_1256_A_1_12",28.3,14.1471060526129,629.017535083382,52.6501752650177,0
"8796",178390,9.1256,"9.1256.A.1",9,9,1256,"A","1",13,5,0,83,14.1000004,43,264,271,15.5,NA,2,4,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_13","IFN4_9_1256_A_1_13",26.75,14.1471060526129,562.001473296087,57.9439252336449,0
"8798",178392,9.1256,"9.1256.A.1",9,9,1256,"A","1",15,6,10,86,5.4000001,21,284,270,15.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_15","IFN4_9_1256_A_1_15",27.7,14.1471060526129,602.628156793228,54.8736454873646,0
"8799",178393,9.1256,"9.1256.A.1",9,9,1256,"A","1",16,7,11,86,2.79999995,43,220,230,14.8999996,3.20000005,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_16","IFN4_9_1256_A_1_16",22.5,14.1471060526129,397.607820219958,66.2222204444444,0
"8800",178394,9.1256,"9.1256.A.1",9,9,1256,"A","1",17,8,12,100,4.9000001,21,175,172,9.80000019,5.5,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_17","IFN4_9_1256_A_1_17",17.35,31.8309886183791,236.422518641308,56.4841509510086,0
"8801",178395,9.1256,"9.1256.A.1",9,9,1256,"A","1",18,9,13,108,6.19999981,21,302,296,14.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_18","IFN4_9_1256_A_1_18",29.9,14.1471060526129,702.153812058953,47.1571919732442,0
"8802",178396,9.1256,"9.1256.A.1",9,9,1256,"A","1",19,10,16,117,9,43,149,146,10.1000004,NA,2,2,NA,NA,419,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_19","IFN4_9_1256_A_1_19",14.75,31.8309886183791,170.873187924157,68.4745789830509,0
"8803",178397,9.1256,"9.1256.A.1",9,9,1256,"A","1",20,11,14,117,6,21,263,272,14,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_20","IFN4_9_1256_A_1_20",26.75,14.1471060526129,562.001473296087,52.3364485981308,0
"8806",178400,9.1256,"9.1256.A.1",9,9,1256,"A","1",23,12,18,130,5.5999999,21,252,242,14.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_23","IFN4_9_1256_A_1_23",24.7,14.1471060526129,479.163565507149,58.2995935222672,0
"8807",178401,9.1256,"9.1256.A.1",9,9,1256,"A","1",24,13,0,136,14.8000002,21,260,260,15.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_24","IFN4_9_1256_A_1_24",26,14.1471060526129,530.929158456675,59.2307676923077,0
"8809",178403,9.1256,"9.1256.A.1",9,9,1256,"A","1",26,14,20,142,5.69999981,21,188,187,12,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_26","IFN4_9_1256_A_1_26",18.75,31.8309886183791,276.116541819415,64,0
"8810",178404,9.1256,"9.1256.A.1",9,9,1256,"A","1",27,15,21,151,9.89999962,43,172,180,13.6999998,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_27","IFN4_9_1256_A_1_27",17.6,31.8309886183791,243.284935093994,77.8409079545455,0
"8812",178406,9.1256,"9.1256.A.1",9,9,1256,"A","1",29,16,23,165,1.39999998,43,247,254,13.8999996,5,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_29","IFN4_9_1256_A_1_29",25.05,14.1471060526129,492.839311027307,55.4890203592814,0
"8813",178407,9.1256,"9.1256.A.1",9,9,1256,"A","1",30,17,24,175,7.4000001,21,216,225,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_30","IFN4_9_1256_A_1_30",22.05,31.8309886183791,381.862550539248,59.4104326530612,0
"8816",178410,9.1256,"9.1256.A.1",9,9,1256,"A","1",33,18,27,187,6.9000001,21,337,349,14.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_33","IFN4_9_1256_A_1_33",34.3,14.1471060526129,924.013085255464,41.6909626822157,0
"8818",178412,9.1256,"9.1256.A.1",9,9,1256,"A","1",35,19,0,200,10.1999998,21,236,247,14.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_35","IFN4_9_1256_A_1_35",24.15,14.1471060526129,458.061880352068,59.6273275362319,0
"8819",178413,9.1256,"9.1256.A.1",9,9,1256,"A","1",36,20,29,221,7,43,159,161,9.39999962,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_36","IFN4_9_1256_A_1_36",16,31.8309886183791,201.061929829747,58.749997625,0
"8820",178414,9.1256,"9.1256.A.1",9,9,1256,"A","1",37,21,30,222,7.9000001,43,138,133,7.9000001,NA,4,2,NA,NA,49,NA,410,2,7,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_37","IFN4_9_1256_A_1_37",13.55,31.8309886183791,144.20106629518,58.3025837638376,0
"8821",178415,9.1256,"9.1256.A.1",9,9,1256,"A","1",38,22,31,228,6.5999999,43,147,147,9,NA,3,2,NA,NA,41,NA,410,1,7,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_38","IFN4_9_1256_A_1_38",14.7,31.8309886183791,169.716689128555,61.2244897959184,0
"8824",178418,9.1256,"9.1256.A.1",9,9,1256,"A","1",41,23,34,256,7.9000001,43,193,171,10.8000002,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_41","IFN4_9_1256_A_1_41",18.2,31.8309886183791,260.155287643771,59.3406604395604,0
"8825",178419,9.1256,"9.1256.A.1",9,9,1256,"A","1",42,24,35,264,2,43,205,190,14.6000004,6,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_42","IFN4_9_1256_A_1_42",19.75,31.8309886183791,306.354371110217,73.9240526582279,0
"8826",178420,9.1256,"9.1256.A.1",9,9,1256,"A","1",43,25,36,267,9.30000019,21,228,230,13.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_43","IFN4_9_1256_A_1_43",22.9,14.1471060526129,411.870650867256,60.2620096069869,0
"8827",178421,9.1256,"9.1256.A.1",9,9,1256,"A","1",44,26,0,276,10.6000004,21,297,275,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_44","IFN4_9_1256_A_1_44",28.6,14.1471060526129,642.424281732577,53.4965041958042,0
"8829",178423,9.1256,"9.1256.A.1",9,9,1256,"A","1",46,27,38,286,5.4000001,21,275,270,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_46","IFN4_9_1256_A_1_46",27.25,14.1471060526129,583.207223707818,51.0091728440367,0
"8830",178424,9.1256,"9.1256.A.1",9,9,1256,"A","1",47,28,39,290,7.19999981,21,215,231,14.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_47","IFN4_9_1256_A_1_47",22.3,31.8309886183791,390.570652675917,63.2287013452915,0
"8833",178427,9.1256,"9.1256.A.1",9,9,1256,"A","1",50,29,42,302,8.5,43,151,148,10.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_50","IFN4_9_1256_A_1_50",14.95,31.8309886183791,175.538453014738,68.2274234113712,0
"8835",178429,9.1256,"9.1256.A.1",9,9,1256,"A","1",52,30,44,316,6,21,286,311,12.6999998,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_52","IFN4_9_1256_A_1_52",29.85,14.1471060526129,699.807435045803,42.5460629815745,0
"8837",178431,9.1256,"9.1256.A.1",9,9,1256,"A","1",54,31,46,331,5.5999999,21,144,145,8.10000038,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_54","IFN4_9_1256_A_1_54",14.45,31.8309886183791,163.993100012796,56.0553659515571,0
"8838",178432,9.1256,"9.1256.A.1",9,9,1256,"A","1",55,32,0,333,11.3999996,43,245,256,14,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_55","IFN4_9_1256_A_1_55",25.05,14.1471060526129,492.839311027307,55.8882235528942,0
"8839",178433,9.1256,"9.1256.A.1",9,9,1256,"A","1",56,33,47,348,5.5,21,146,146,6.69999981,NA,3,2,NA,NA,NA,NA,411,1,7,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_56","IFN4_9_1256_A_1_56",14.6,31.8309886183791,167.4154725098,45.8904096575342,0
"8841",178435,9.1256,"9.1256.A.1",9,9,1256,"A","1",58,34,49,356,8.80000019,43,191,206,14.1999998,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_58","IFN4_9_1256_A_1_58",19.85,31.8309886183791,309.464547837271,71.5365229219144,0
"8843",178437,9.1256,"9.1256.A.1",9,9,1256,"A","1",60,35,51,367,3.9000001,21,327,337,14.8999996,7.0999999,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_60","IFN4_9_1256_A_1_60",33.2,14.1471060526129,865.697271623204,44.8795168674699,0
"8844",178438,9.1256,"9.1256.A.1",9,9,1256,"A","1",61,36,52,370,9.30000019,43,215,236,13.8000002,NA,2,2,NA,NA,419,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_61","IFN4_9_1256_A_1_61",22.55,14.1471060526129,399.376929583011,61.1973401330377,0
"8847",178441,9.1256,"9.1256.A.1",9,9,1256,"A","1",64,37,55,392,14.1999998,43,305,323,15.3000002,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_1256","9_1256_A_1","9_1256_A_1_64","IFN4_9_1256_A_1_64",31.4,14.1471060526129,774.371173183348,48.7261152866242,0
"8853",178676,9.1267,"9.1267.A.1",9,9,1267,"A","1",3,1,0,11,2,43,95,94,7.80000019,NA,2,3,NA,NA,49,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_3","IFN4_9_1267_A_1_3",9.45,127.323954473516,70.1380194868006,82.5396845502646,0
"8854",178677,9.1267,"9.1267.A.1",9,9,1267,"A","1",4,2,0,37,3,43,97,83,6.69999981,NA,2,3,NA,NA,49,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_4","IFN4_9_1267_A_1_4",9,127.323954473516,63.6172512351933,74.4444423333333,0
"8860",178683,9.1267,"9.1267.A.1",9,9,1267,"A","1",10,3,8,67,14.8999996,21,384,372,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_10","IFN4_9_1267_A_1_10",37.8,14.1471060526129,1122.20831178881,36.7724857142857,0
"8861",178684,9.1267,"9.1267.A.1",9,9,1267,"A","1",11,4,0,76,3.79999995,43,97,85,7.0999999,NA,2,3,NA,NA,419,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_11","IFN4_9_1267_A_1_11",9.1,127.323954473516,65.0388219109427,78.0219769230769,0
"8864",178687,9.1267,"9.1267.A.1",9,9,1267,"A","1",14,5,11,133,6.19999981,21,409,407,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_14","IFN4_9_1267_A_1_14",40.8,14.1471060526129,1307.40519871793,34.0686264705882,0
"8865",178688,9.1267,"9.1267.A.1",9,9,1267,"A","1",15,6,12,134,8.60000038,21,249,254,13.1999998,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_15","IFN4_9_1267_A_1_15",25.15,14.1471060526129,496.782009807562,52.4850886679921,0
"8868",178691,9.1267,"9.1267.A.1",9,9,1267,"A","1",18,7,15,169,14.5,21,355,397,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_18","IFN4_9_1267_A_1_18",37.6,14.1471060526129,1110.36450748478,44.6808489361702,0
"8869",178692,9.1267,"9.1267.A.1",9,9,1267,"A","1",19,8,16,170,9.5,43,209,202,12,NA,3,4,NA,NA,NA,NA,316,1,9,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_19","IFN4_9_1267_A_1_19",20.55,31.8309886183791,331.675607898151,58.3941605839416,0
"8870",178693,9.1267,"9.1267.A.1",9,9,1267,"A","1",20,9,0,180,13,21,230,244,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_20","IFN4_9_1267_A_1_20",23.7,14.1471060526129,441.150294398713,56.9620253164557,0
"8871",178694,9.1267,"9.1267.A.1",9,9,1267,"A","1",21,10,17,188,7.5,21,377,390,15.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_21","IFN4_9_1267_A_1_21",38.35,14.1471060526129,1155.1027503673,39.3741861799218,0
"8875",178698,9.1267,"9.1267.A.1",9,9,1267,"A","1",25,11,21,228,13.8999996,21,390,362,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_25","IFN4_9_1267_A_1_25",37.6,14.1471060526129,1110.36450748478,39.6276585106383,0
"8876",178699,9.1267,"9.1267.A.1",9,9,1267,"A","1",26,12,0,236,13.3999996,21,244,233,13.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_26","IFN4_9_1267_A_1_26",23.85,14.1471060526129,446.752146799145,56.1844846960168,0
"8877",178700,9.1267,"9.1267.A.1",9,9,1267,"A","1",27,13,22,274,13.1000004,21,351,337,14,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_27","IFN4_9_1267_A_1_27",34.4,14.1471060526129,929.408770638004,40.6976744186047,0
"8878",178701,9.1267,"9.1267.A.1",9,9,1267,"A","1",28,14,0,276,10.1000004,21,349,330,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_28","IFN4_9_1267_A_1_28",33.95,14.1471060526129,905.251886627307,43.2989684830633,0
"8881",178704,9.1267,"9.1267.A.1",9,9,1267,"A","1",31,15,25,287,10.5,21,320,308,14.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_31","IFN4_9_1267_A_1_31",31.4,14.1471060526129,774.371173183348,45.8598713375796,0
"8883",178706,9.1267,"9.1267.A.1",9,9,1267,"A","1",33,16,27,296,8.39999962,21,233,217,13.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_33","IFN4_9_1267_A_1_33",22.5,14.1471060526129,397.607820219958,58.6666657777778,0
"8884",178707,9.1267,"9.1267.A.1",9,9,1267,"A","1",34,17,0,316,2.70000005,43,77,88,4.4000001,NA,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1267","9_1267_A_1","9_1267_A_1_34","IFN4_9_1267_A_1_34",8.25,127.323954473516,53.4561624962388,53.3333345454545,0
