"","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","Rumbo","Distancia","Especie","Diametro1","Diametro2","Calidad","Forma","Altura","ParEsp","PlotID0"
"456485",23,423,14,"3","14","207","9.8","26","153","148","3","5","6.5",NA,"23.423"
"456486",23,423,15,NA,"15","218","5.0","24","121","117","2","2","8.5",NA,"23.423"
"456487",23,423,16,NA,"16","224","9.5","24","175","170","4","2","5.0",NA,"23.423"
"456488",23,423,17,NA,"17","227","8.1","24","156","150","2","2","9.0",NA,"23.423"
"456489",23,423,18,NA,"18","233","9.8","26","133","122","2","3","5.5",NA,"23.423"
"456490",23,423,19,NA,"19","243","2.6","24","147","146","2","2","9.0",NA,"23.423"
"456491",23,423,20,NA,"20","245","7.1","24","148","143","2","2","9.5",NA,"23.423"
"456492",23,423,21,NA,"21","251","9.1","24","250","242","2","2","10.0",NA,"23.423"
"456493",23,423,22,NA,"22","253","8.5","24","212","219","2","2","10.0",NA,"23.423"
"456494",23,423,23,NA,"23","272","8.0","24","149","139","2","2","9.5",NA,"23.423"
"456495",23,423,24,NA,"24","291","9.3","24","134","150","2","2","9.5",NA,"23.423"
"456496",23,423,25,NA,"25","296","6.9","24","172","166","2","2","7.5",NA,"23.423"
"456497",23,423,26,"4","26","306","2.2","24","164","169","2","2","10.0",NA,"23.423"
"456498",23,423,27,NA,"27","316","13.8","26","363","362","2","2","9.5",NA,"23.423"
"456499",23,423,28,NA,"28","316","2.6","24","163","158","2","2","10.0",NA,"23.423"
"456500",23,423,29,NA,"29","318","4.9","24","180","183","2","2","10.0",NA,"23.423"
"456501",23,423,30,NA,"30","318","3.6","24","79","70","2","5","7.0",NA,"23.423"
"456502",23,423,31,NA,"31","348","6.0","26","180","186","2","2","7.5",NA,"23.423"
"456503",23,423,32,NA,"32","351","3.9","24","80","79","3","3","4.5",NA,"23.423"
"456504",23,423,33,NA,"33","358","7.9","24","188","201","2","2","8.5",NA,"23.423"
"456505",23,423,34,NA,"34","378","2.9","24","94","91","2","3","6.5",NA,"23.423"
"456520",23,429,1,"1","1","1","10.6","26","183","200","2","2","7.5",NA,"23.429"
"456521",23,429,2,NA,"2","13","7.1","26","240","244","2","2","8.5",NA,"23.429"
"456522",23,429,3,NA,"3","42","12.0","24","278","271","2","2","11.5",NA,"23.429"
"456523",23,429,4,NA,"4","83","14.3","24","248","246","2","2","12.5",NA,"23.429"
"456524",23,429,5,"2","5","113","2.9","24","247","235","2","2","13.0",NA,"23.429"
"456525",23,429,6,NA,"6","119","10.5","26","273","275","2","2","8.5",NA,"23.429"
"456526",23,429,7,NA,"7","134","4.5","26","192","199","2","2","10.0",NA,"23.429"
"456527",23,429,8,NA,"8","189","8.8","26","207","220","3","2","11.0",NA,"23.429"
"456528",23,429,9,"3","9","213","2.5","24","196","204","2","2","12.0",NA,"23.429"
"456529",23,429,10,NA,"10","223","7.0","26","167","154","2","5","8.5",NA,"23.429"
"456530",23,429,11,NA,"11","234","8.1","24","269","270","2","2","13.5",NA,"23.429"
"456531",23,429,12,NA,"12","234","1.7","24","176","178","2","2","11.5",NA,"23.429"
"456532",23,429,13,NA,"13","250","5.4","24","199","200","2","2","13.0",NA,"23.429"
"456533",23,429,14,NA,"14","251","5.8","26","161","160","2","5","7.5",NA,"23.429"
"456534",23,429,15,NA,"15","258","8.8","24","227","210","2","2","12.5",NA,"23.429"
"456535",23,429,16,NA,"16","282","2.6","24","90","90","2","3","7.5",NA,"23.429"
"456536",23,429,17,"4","17","340","16.0","26","260","252","2","2","9.5",NA,"23.429"
"456537",23,429,18,NA,"18","343","3.1","24","225","227","2","2","11.0",NA,"23.429"
"456538",23,429,19,NA,"19","349","8.4","24","235","230","2","2","11.5",NA,"23.429"
"456539",23,429,20,NA,"20","369","8.8","24","212","228","2","2","11.5",NA,"23.429"
"457575",23,1031,1,"1","1","3","13.6","26","254","257","2","2","7.5",NA,"23.1031"
"457576",23,1031,2,NA,"2","42","11.4","26","174","171","2","2","6.0",NA,"23.1031"
"457577",23,1031,3,NA,"3","49","14.5","26","264","270","2","2","8.5",NA,"23.1031"
"457578",23,1031,4,NA,"4","63","10.1","26","197","206","2","2","6.5",NA,"23.1031"
"457579",23,1031,5,NA,"5","73","4.4","26","200","210","2","2","7.5",NA,"23.1031"
"457580",23,1031,6,NA,"6","77","15.8","26","261","272","2","2","7.5",NA,"23.1031"
"457581",23,1031,7,NA,"7","92","5.1","26","203","209","2","2","8.0",NA,"23.1031"
"457582",23,1031,8,"2","8","139","24.0","26","543","533","2","2","10.5",NA,"23.1031"
"457583",23,1031,9,NA,"9","149","10.2","26","533","498","2","2","11.5",NA,"23.1031"
"457584",23,1031,10,NA,"10","196","9.0","26","226","229","2","2","8.0",NA,"23.1031"
"457585",23,1031,11,"3","11","212","9.4","24","247","257","2","2","8.5",NA,"23.1031"
"457586",23,1031,12,NA,"12","255","12.6","24","249","305","2","2","8.5",NA,"23.1031"
"457587",23,1031,13,NA,"13","276","5.9","24","217","241","2","2","9.0",NA,"23.1031"
"457588",23,1031,14,"4","14","301","6.5","26","182","182","2","2","8.0",NA,"23.1031"
"457589",23,1031,15,NA,"15","304","8.0","24","157","168","2","2","7.5",NA,"23.1031"
"457590",23,1031,16,NA,"16","321","8.7","26","142","145","4","2","7.0",NA,"23.1031"
"457591",23,1031,17,NA,"17","369","7.8","24","145","137","3","5","4.5",NA,"23.1031"
"457592",23,1031,18,NA,"18","381","16.9","24","262","267","2","2","6.5",NA,"23.1031"
"458483",23,1308,1,"1","1","20","8.2","26","128","126","3","5","6.0",NA,"23.1308"
"458484",23,1308,2,NA,"2","39","6.4","26","171","173","2","2","9.0",NA,"23.1308"
"458485",23,1308,3,NA,"3","46","23.1","26","583","592","2","2","12.5",NA,"23.1308"
"458486",23,1308,4,NA,"4","57","14.7","26","627","628","2","2","17.0",NA,"23.1308"
"458487",23,1308,5,NA,"5","58","6.6","26","128","131","2","3","8.5",NA,"23.1308"
"458488",23,1308,6,NA,"6","63","4.7","26","297","309","2","2","14.0",NA,"23.1308"
"458489",23,1308,7,NA,"7","70","7.1","26","206","217","2","2","6.0",NA,"23.1308"
"458490",23,1308,8,NA,"8","89","8.4","24","156","144","3","5","8.5",NA,"23.1308"
"458491",23,1308,9,NA,"9","90","3.9","26","95","92","2","3","9.0",NA,"23.1308"
"458492",23,1308,10,"2","10","106","1.6","24","162","168","2","2","11.0",NA,"23.1308"
"458493",23,1308,11,NA,"11","107","9.9","24","149","156","2","2","10.0",NA,"23.1308"
"458494",23,1308,12,NA,"12","110","5.7","26","246","243","2","2","12.0",NA,"23.1308"
"458495",23,1308,13,NA,"13","116","10.8","24","250","258","2","2","10.5",NA,"23.1308"
"458496",23,1308,14,NA,"14","116","6.8","24","146","146","2","2","10.5",NA,"23.1308"
"458497",23,1308,15,NA,"15","119","12.0","24","234","225","2","2","9.5",NA,"23.1308"
"458498",23,1308,16,NA,"16","130","4.2","26","238","226","2","2","11.5",NA,"23.1308"
"458499",23,1308,17,NA,"17","136","3.6","24","126","125","2","2","10.5",NA,"23.1308"
"458500",23,1308,18,NA,"18","140","6.6","24","124","130","2","2","10.5",NA,"23.1308"
"458501",23,1308,19,NA,"19","140","8.2","24","150","173","2","2","10.0",NA,"23.1308"
"458502",23,1308,20,NA,"20","142","10.6","24","234","247","2","2","12.0",NA,"23.1308"
"458503",23,1308,21,NA,"21","151","14.3","24","242","257","2","2","12.5",NA,"23.1308"
"458504",23,1308,22,NA,"22","170","6.7","24","175","187","2","2","11.5",NA,"23.1308"
"458505",23,1308,23,NA,"23","171","8.2","24","218","241","2","2","11.0",NA,"23.1308"
"458506",23,1308,24,NA,"24","177","5.3","24","188","197","2","2","12.0",NA,"23.1308"
"458507",23,1308,25,NA,"25","180","5.3","24","173","188","2","2","11.0",NA,"23.1308"
"458508",23,1308,26,NA,"26","188","14.3","24","295","299","2","2","13.5","1","23.1308"
"458509",23,1308,27,"3","27","200","9.2","24","124","129","2","2","10.0",NA,"23.1308"
"458510",23,1308,28,NA,"28","210","7.4","24","168","170","2","2","11.5",NA,"23.1308"
"458511",23,1308,29,NA,"29","225","11.0","24","237","230","2","2","12.5",NA,"23.1308"
"458512",23,1308,30,NA,"30","259","5.0","26","425","423","3","5","13.0",NA,"23.1308"
"458513",23,1308,31,NA,"31","270","13.6","24","235","228","2","2","14.0",NA,"23.1308"
"458514",23,1308,32,NA,"32","275","7.0","26","135","142","3","5","6.0",NA,"23.1308"
"458515",23,1308,33,NA,"33","286","13.8","26","338","347","2","2","15.0",NA,"23.1308"
"458516",23,1308,34,NA,"34","297","10.2","24","307","298","2","2","16.0","1","23.1308"
"458517",23,1308,35,"4","35","309","12.2","26","272","269","2","2","11.0",NA,"23.1308"
"458518",23,1308,36,NA,"36","314","7.8","24","204","200","2","2","15.5",NA,"23.1308"
"458519",23,1308,37,NA,"37","317","6.7","26","364","350","2","2","14.0",NA,"23.1308"
"458520",23,1308,38,NA,"38","324","8.2","26","361","364","2","2","13.5",NA,"23.1308"
"458521",23,1308,39,NA,"39","352","13.5","24","274","276","2","2","17.0",NA,"23.1308"
"458522",23,1308,40,NA,"40","353","12.0","26","328","340","2","2","16.0",NA,"23.1308"
"458523",23,1308,41,NA,"41","355","7.4","24","260","254","2","2","15.0",NA,"23.1308"
"458524",23,1308,42,NA,"42","360","8.7","26","212","216","3","5","5.5",NA,"23.1308"
"458525",23,1308,43,NA,"43","370","14.9","26","347","343","2","2","15.0",NA,"23.1308"
"458526",23,1315,1,"1","1","8","6.4","24","223","219","2","2","9.0",NA,"23.1315"
"458527",23,1315,2,NA,"2","17","8.7","24","192","195","2","2","9.0",NA,"23.1315"
"458528",23,1315,3,NA,"3","19","10.6","24","227","225","2","2","9.0",NA,"23.1315"
"458529",23,1315,4,NA,"4","44","4.1","24","171","167","2","2","8.5",NA,"23.1315"
"458530",23,1315,5,NA,"5","75","7.3","24","212","210","2","2","9.0","1","23.1315"
"458531",23,1315,6,"2","6","107","10.2","24","183","177","2","5","8.0",NA,"23.1315"
"458532",23,1315,7,NA,"7","123","6.3","24","160","155","2","2","9.5",NA,"23.1315"
"458533",23,1315,8,NA,"8","129","3.8","24","142","138","2","3","7.5",NA,"23.1315"
"458534",23,1315,9,NA,"9","157","9.1","24","194","181","2","2","8.5","1","23.1315"
"458535",23,1315,10,NA,"10","181","7.5","24","153","151","2","2","8.0",NA,"23.1315"
"458536",23,1315,11,"3","11","222","14.7","26","403","432","2","2","12.5",NA,"23.1315"
"458537",23,1315,12,"4","12","314","17.4","26","461","503","2","2","13.0",NA,"23.1315"
"458538",23,1315,13,NA,"13","319","2.0","24","204","209","2","2","10.0",NA,"23.1315"
"458539",23,1315,14,NA,"14","327","12.2","24","230","227","2","2","10.0",NA,"23.1315"
"458540",23,1315,15,NA,"15","341","9.2","24","183","186","2","2","9.0",NA,"23.1315"
"458541",23,1315,16,NA,"16","345","3.1","24","143","144","2","2","7.0",NA,"23.1315"
"458542",23,1315,17,NA,"17","361","7.4","24","162","159","2","2","8.0",NA,"23.1315"
"458543",23,1315,18,NA,"18","387","12.0","26","383","399","2","2","12.0",NA,"23.1315"
"460206",23,1013,1,"1","1","0","7.2","26","485","445","2","2","12.5",NA,"23.1013"
"460207",23,1013,2,NA,"2","60","11.2","26","310","290","2","2","12.5",NA,"23.1013"
"460208",23,1013,3,NA,"3","80","11.1","26","348","369","2","2","13.5",NA,"23.1013"
"460209",23,1013,4,NA,"4","88","10.0","26","364","360","2","2","13.5",NA,"23.1013"
"460210",23,1013,5,NA,"5","99","5.6","26","195","222","2","2","9.0",NA,"23.1013"
"460211",23,1013,6,"2","6","145","11.6","26","270","284","2","2","13.5","2","23.1013"
"460212",23,1013,7,NA,"7","146","11.3","26","278","276","2","2","12.0",NA,"23.1013"
"460213",23,1013,8,NA,"8","180","9.4","26","240","227","2","2","11.0",NA,"23.1013"
"460214",23,1013,9,NA,"9","181","8.9","26","272","254","2","2","11.5",NA,"23.1013"
"460215",23,1013,10,NA,"10","187","11.5","26","317","305","2","2","11.5",NA,"23.1013"
"460216",23,1013,11,"3","11","214","13.9","26","296","295","2","2","11.5",NA,"23.1013"
"460217",23,1013,12,NA,"12","222","11.0","26","412","371","2","2","14.0",NA,"23.1013"
"460218",23,1013,13,NA,"13","229","5.0","24","407","388","2","2","13.5",NA,"23.1013"
"460219",23,1013,14,NA,"14","234","14.2","26","242","236","2","2","13.0",NA,"23.1013"
"460220",23,1013,15,NA,"15","241","9.9","26","194","187","2","2","12.5",NA,"23.1013"
"460221",23,1013,16,NA,"16","255","20.7","24","466","454","2","2","16.0",NA,"23.1013"
"460222",23,1013,17,NA,"17","258","18.8","26","450","456","2","2","16.5",NA,"23.1013"
"460223",23,1013,18,NA,"18","261","11.0","26","200","198","2","2","13.5",NA,"23.1013"
"460224",23,1013,19,NA,"19","266","12.2","24","294","294","2","2","15.0",NA,"23.1013"
"460225",23,1013,20,NA,"20","267","15.2","26","386","391","2","2","15.0",NA,"23.1013"
"460226",23,1013,21,NA,"21","295","16.9","26","437","472","2","2","16.5",NA,"23.1013"
"460227",23,1013,22,"4","22","301","16.1","26","227","234","3","5","7.5",NA,"23.1013"
"460228",23,1013,23,NA,"23","314","23.0","24","555","590","2","2","15.5",NA,"23.1013"
"460229",23,1013,24,NA,"24","317","13.4","26","299","328","2","2","12.5",NA,"23.1013"
"460230",23,1013,25,NA,"25","336","10.7","26","382","407","2","2","14.0",NA,"23.1013"
"460231",23,1013,26,NA,"26","366","4.7","26","87","85","2","3","3.0",NA,"23.1013"
"460330",23,1012,1,"1","1","23","21.0","26","506","458","3","2","15.0",NA,"23.1012"
"460331",23,1012,2,"2","2","131","7.1","26","216","226","3","5","10.5","045","23.1012"
"460332",23,1012,3,NA,"3","133","8.3","26","360","342","3","2","12.0",NA,"23.1012"
"460333",23,1012,4,NA,"4","134","24.0","26","474","473","3","2","18.5",NA,"23.1012"
"460334",23,1012,5,NA,"5","142","8.2","26","353","345","3","2","11.5",NA,"23.1012"
"460335",23,1012,6,"3","6","207","5.7","24","411","384","3","2","13.5",NA,"23.1012"
"460336",23,1012,7,NA,"7","237","8.7","26","175","179","3","2","6.0",NA,"23.1012"
"460337",23,1012,8,NA,"8","267","12.3","26","307","291","3","2","10.5",NA,"23.1012"
"460338",23,1012,9,"4","9","336","10.2","26","342","325","3","2","12.0",NA,"23.1012"
"460339",23,1012,10,NA,"10","384","8.9","26","254","271","3","2","11.0",NA,"23.1012"
"460340",23,1312,1,"1","1","16","20.0","26","796","796","2","2","15.5",NA,"23.1312"
"460341",23,1312,2,NA,"2","71","23.0","24","605","605","2","2","13.5","1","23.1312"
"460342",23,1312,3,"2","3","145","14.4","24","481","505","2","2","15.0",NA,"23.1312"
"460343",23,1312,4,NA,"4","167","24.5","26","508","524","2","2","15.5",NA,"23.1312"
"460344",23,1312,5,NA,"5","179","3.5","24","303","326","2","2","8.5","1","23.1312"
"460345",23,1312,6,NA,"6","196","15.1","26","542","549","2","2","16.0",NA,"23.1312"
"460346",23,1312,7,"3","7","205","9.6","26","516","506","2","2","15.0",NA,"23.1312"
"460347",23,1312,8,NA,"8","249","13.7","26","611","531","2","2","13.5",NA,"23.1312"
"460348",23,1312,9,NA,"9","279","15.4","26","497","499","2","2","13.0",NA,"23.1312"
"460349",23,1312,10,NA,"10","289","25.2","26","511","467","2","2","16.5",NA,"23.1312"
"460350",23,1312,11,NA,"11","293","25.0","26","522","479","2","2","17.5",NA,"23.1312"
"460351",23,1312,12,"4","12","325","9.1","26","553","537","2","2","13.0",NA,"23.1312"
"460352",23,1312,13,NA,"13","377","10.7","24","258","271","3","2","7.5",NA,"23.1312"
"460353",23,1312,14,NA,"14","386","9.5","26","463","478","2","2","12.5",NA,"23.1312"
"461209",23,1285,1,"1","1","6","7.1","45","130","139","2","5","6.0",NA,"23.1285"
"461210",23,1285,2,NA,"2","35","8.4","26","184","179","2","2","7.5",NA,"23.1285"
"461211",23,1285,3,NA,"3","59","7.4","26","125","126","2","3","5.5",NA,"23.1285"
"461212",23,1285,4,NA,"4","60","9.8","26","194","190","2","3","6.5",NA,"23.1285"
"461213",23,1285,5,NA,"5","61","14.3","26","359","372","2","2","9.5",NA,"23.1285"
"461214",23,1285,6,NA,"6","96","10.6","26","668","668","2","2","13.0",NA,"23.1285"
"461215",23,1285,7,"2","7","139","12.1","24","154","145","2","2","9.5",NA,"23.1285"
"461216",23,1285,8,NA,"8","140","7.6","93","200","207","3","5","5.5","2","23.1285"
"461217",23,1285,9,NA,"9","152","13.7","24","244","249","2","2","11.0",NA,"23.1285"
"461218",23,1285,10,NA,"10","153","15.3","24","340","341","2","2","12.5",NA,"23.1285"
"461219",23,1285,11,NA,"11","234","5.6","26","99","100","2","3","4.5",NA,"23.1285"
"461220",23,1285,12,NA,"12","346","1.9","26","91","89","2","3","7.0",NA,"23.1285"
"461221",23,1285,13,"3","13","361","3.4","24","201","194","2","2","9.0",NA,"23.1285"
"461222",23,1285,14,"4","14","361","1.2","26","304","316","2","2","11.5",NA,"23.1285"
"461223",23,1285,15,NA,"15","367","3.9","26","131","136","3","2","8.0",NA,"23.1285"
"461224",23,1285,16,NA,"16","377","4.9","26","228","225","2","2","9.5",NA,"23.1285"
"461225",23,1285,17,NA,"17","387","3.8","24","160","149","2","2","9.5",NA,"23.1285"
"461367",23,1393,1,"1","1","20","21.7","24","441","448","2","2","17.5",NA,"23.1393"
"461368",23,1393,2,NA,"2","20","10.1","26","523","537","2","2","14.5",NA,"23.1393"
"461369",23,1393,3,NA,"3","27","9.8","37","183","173","2","5","8.5",NA,"23.1393"
"461370",23,1393,4,NA,"4","80","11.4","24","510","555","2","2","24.0",NA,"23.1393"
"461371",23,1393,5,NA,"5","81","23.9","26","452","467","2","2","16.0",NA,"23.1393"
"461372",23,1393,6,NA,"6","81","1.7","68","105","133","2","5","5.5",NA,"23.1393"
"461373",23,1393,7,NA,"7","88","5.3","24","553","559","2","2","20.0",NA,"23.1393"
"461374",23,1393,8,"2","8","120","14.5","24","342","340","2","2","15.0",NA,"23.1393"
"461375",23,1393,9,NA,"9","123","22.7","24","437","432","2","2","17.0",NA,"23.1393"
"461376",23,1393,10,NA,"10","142","3.2","68","112","105","2","5","5.5",NA,"23.1393"
"461377",23,1393,11,NA,"11","175","24.5","26","586","568","2","2","17.5",NA,"23.1393"
"461378",23,1393,12,NA,"12","177","11.1","24","366","366","2","2","18.5",NA,"23.1393"
"461379",23,1393,13,NA,"13","185","7.5","24","210","222","2","2","11.5",NA,"23.1393"
"461380",23,1393,14,NA,"14","192","18.8","26","452","444","2","2","16.0",NA,"23.1393"
"461381",23,1393,15,NA,"15","193","6.3","26","650","650","2","2","19.0",NA,"23.1393"
"461382",23,1393,16,NA,"16","194","14.2","26","551","564","2","2","19.0",NA,"23.1393"
"461383",23,1393,17,"3","17","297","24.2","26","590","576","2","2","16.0",NA,"23.1393"
"461384",23,1393,18,"4","18","307","3.0","24","280","266","2","2","14.5",NA,"23.1393"
"461385",23,1393,19,NA,"19","324","24.1","26","496","497","2","2","18.0",NA,"23.1393"
"461386",23,1393,20,NA,"20","340","9.5","68","150","134","2","5","6.0",NA,"23.1393"
"461387",23,1393,21,NA,"21","343","20.1","26","632","630","2","2","17.0",NA,"23.1393"
"461388",23,1393,22,NA,"22","347","8.6","68","139","145","2","5","7.0",NA,"23.1393"
"461389",23,1393,23,NA,"23","353","13.6","26","440","435","2","2","12.0",NA,"23.1393"
"461466",23,1421,1,"1","1","5","14.5","24","274","282","2","2","10.5",NA,"23.1421"
"461467",23,1421,2,NA,"2","7","8.6","26","482","465","2","2","17.5",NA,"23.1421"
"461468",23,1421,3,NA,"3","20","13.5","24","276","273","2","2","16.0",NA,"23.1421"
"461469",23,1421,4,NA,"4","25","15.0","24","279","280","2","2","13.5",NA,"23.1421"
"461470",23,1421,5,NA,"5","28","9.1","24","249","224","2","2","15.5","1","23.1421"
"461471",23,1421,6,NA,"6","45","7.5","26","235","234","6","2","9.0",NA,"23.1421"
"461472",23,1421,7,NA,"7","69","11.6","24","224","245","2","2","15.0",NA,"23.1421"
"461473",23,1421,8,NA,"8","74","8.7","24","339","356","2","2","14.5",NA,"23.1421"
"461474",23,1421,9,NA,"9","82","23.5","24","406","456","2","2","15.5","1","23.1421"
"461475",23,1421,10,NA,"10","89","21.9","24","454","446","2","2","15.5",NA,"23.1421"
"461476",23,1421,11,NA,"11","89","10.2","24","244","237","2","2","14.5","1","23.1421"
"461477",23,1421,12,NA,"12","93","13.2","24","230","266","2","2","13.0",NA,"23.1421"
"461478",23,1421,13,"2","13","101","10.7","24","384","385","2","2","13.5",NA,"23.1421"
"461479",23,1421,14,NA,"14","101","1.2","24","292","310","2","2","14.0",NA,"23.1421"
"461480",23,1421,15,NA,"15","148","13.9","26","298","282","2","2","14.0",NA,"23.1421"
"461481",23,1421,16,NA,"16","149","12.9","26","433","449","2","2","14.5",NA,"23.1421"
"461482",23,1421,17,NA,"17","181","20.5","26","482","440","2","2","18.5",NA,"23.1421"
"461483",23,1421,18,NA,"18","189","13.3","24","292","285","2","2","12.5",NA,"23.1421"
"461484",23,1421,19,"3","19","231","3.5","26","379","369","2","2","15.0",NA,"23.1421"
"461485",23,1421,20,NA,"20","245","10.3","26","422","405","2","2","11.5",NA,"23.1421"
"461486",23,1421,21,NA,"21","278","10.1","24","358","375","2","2","13.5",NA,"23.1421"
"461487",23,1421,22,"4","22","303","20.2","24","485","510","2","2","15.5",NA,"23.1421"
"461488",23,1421,23,NA,"23","329","8.1","24","315","306","2","2","13.5","2","23.1421"
"461489",23,1421,24,NA,"24","335","8.2","24","258","252","2","2","13.5","2","23.1421"
"461490",23,1421,25,NA,"25","341","6.0","24","284","295","2","2","13.5",NA,"23.1421"
"461491",23,1421,26,NA,"26","365","6.7","24","248","230","2","2","12.5",NA,"23.1421"
